0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	1
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	1
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	1
198	0
199	1
200	1
201	0
202	1
203	0
204	1
205	2
206	4
207	6
208	25
209	55
210	104
211	121
212	118
213	136
214	123
215	96
216	119
217	120
218	117
219	83
220	99
221	123
222	115
223	109
224	122
225	109
226	105
227	114
228	125
229	111
230	121
231	138
232	119
233	105
234	111
235	109
236	113
237	122
238	129
239	111
240	144
241	113
242	112
243	115
244	111
245	118
246	122
247	104
248	119
249	111
250	116
251	126
252	104
253	125
254	136
255	120
256	119
257	93
258	118
259	112
260	107
261	128
262	115
263	114
264	101
265	125
266	119
267	124
268	120
269	112
270	124
271	125
272	114
273	108
274	114
275	123
276	116
277	122
278	121
279	110
280	111
281	130
282	114
283	123
284	97
285	125
286	113
287	116
288	139
289	125
290	109
291	145
292	109
293	110
294	137
295	123
296	127
297	108
298	125
299	124
300	129
301	130
302	131
303	142
304	114
305	152
306	148
307	129
308	113
309	156
310	119
311	130
312	154
313	122
314	148
315	140
316	145
317	187
318	164
319	159
320	129
321	197
322	183
323	180
324	209
325	185
326	190
327	210
328	185
329	186
330	197
331	199
332	199
333	186
334	194
335	243
336	249
337	236
338	244
339	231
340	262
341	286
342	280
343	253
344	266
345	313
346	323
347	352
348	340
349	335
350	398
351	392
352	389
353	458
354	446
355	464
356	520
357	473
358	511
359	551
360	574
361	669
362	666
363	740
364	769
365	790
366	832
367	874
368	929
369	969
370	1132
371	1158
372	1123
373	1223
374	1258
375	1403
376	1407
377	1468
378	1583
379	1578
380	1733
381	1810
382	1941
383	2044
384	2130
385	2257
386	2294
387	2396
388	2469
389	2563
390	2672
391	2816
392	2900
393	3088
394	3153
395	3210
396	3382
397	3466
398	3559
399	3716
400	3808
401	3939
402	3899
403	4060
404	4198
405	4341
406	4203
407	4394
408	4534
409	4557
410	4571
411	4556
412	4694
413	4737
414	4823
415	4820
416	4782
417	4913
418	4952
419	4977
420	4838
421	4886
422	4854
423	4785
424	4863
425	4690
426	4726
427	4739
428	4641
429	4635
430	4448
431	4459
432	4434
433	4328
434	4305
435	4123
436	4234
437	4124
438	4056
439	3994
440	3817
441	3779
442	3576
443	3616
444	3614
445	3532
446	3444
447	3223
448	3146
449	3042
450	2945
451	2970
452	2878
453	2754
454	2733
455	2616
456	2692
457	2534
458	2509
459	2380
460	2335
461	2279
462	2223
463	2202
464	2133
465	2042
466	2127
467	1977
468	1941
469	1970
470	1882
471	1842
472	1797
473	1768
474	1717
475	1697
476	1651
477	1657
478	1599
479	1577
480	1575
481	1506
482	1454
483	1440
484	1369
485	1368
486	1419
487	1316
488	1295
489	1335
490	1293
491	1262
492	1253
493	1238
494	1230
495	1157
496	1102
497	1122
498	1078
499	1057
500	1028
