x-axis,1,3
second,Volt,Volt
+198.08000E-03,+224.99990E-03,+18.74995E-03
+198.10000E-03,+224.99990E-03,+18.74995E-03
+198.12000E-03,+162.49990E-03,+49.99995E-03
+198.14000E-03,+162.49990E-03,+18.74995E-03
+198.16000E-03,+224.99990E-03,+18.74995E-03
+198.18000E-03,+224.99990E-03,-12.50005E-03
+198.20000E-03,+287.49990E-03,+18.74995E-03
+198.22000E-03,+224.99990E-03,+49.99995E-03
+198.24000E-03,+162.49990E-03,+18.74995E-03
+198.26000E-03,+224.99990E-03,+81.24995E-03
+198.28000E-03,+287.49990E-03,+18.74995E-03
+198.30000E-03,+224.99990E-03,+49.99995E-03
+198.32000E-03,+224.99990E-03,+18.74995E-03
+198.34000E-03,+224.99990E-03,+18.74995E-03
+198.36000E-03,+224.99990E-03,+49.99995E-03
+198.38000E-03,+162.49990E-03,+18.74995E-03
+198.40000E-03,+162.49990E-03,+18.74995E-03
+198.42000E-03,+162.49990E-03,+18.74995E-03
+198.44000E-03,+287.49990E-03,+49.99995E-03
+198.46000E-03,+287.49990E-03,+18.74995E-03
+198.48000E-03,+99.99990E-03,+49.99995E-03
+198.50000E-03,+162.49990E-03,+18.74995E-03
+198.52000E-03,+99.99990E-03,+18.74995E-03
+198.54000E-03,+224.99990E-03,+18.74995E-03
+198.56000E-03,+224.99990E-03,+18.74995E-03
+198.58000E-03,+224.99990E-03,+18.74995E-03
+198.60000E-03,+162.49990E-03,+49.99995E-03
+198.62000E-03,+224.99990E-03,+49.99995E-03
+198.64000E-03,+224.99990E-03,+18.74995E-03
+198.66000E-03,+162.49990E-03,+18.74995E-03
+198.68000E-03,+224.99990E-03,+18.74995E-03
+198.70000E-03,+224.99990E-03,+18.74995E-03
+198.72000E-03,+224.99990E-03,+49.99995E-03
+198.74000E-03,+162.49990E-03,+49.99995E-03
+198.76000E-03,+224.99990E-03,+81.24995E-03
+198.78000E-03,+162.49990E-03,+49.99995E-03
+198.80000E-03,+162.49990E-03,+18.74995E-03
+198.82000E-03,+224.99990E-03,-12.50005E-03
+198.84000E-03,+224.99990E-03,+49.99995E-03
+198.86000E-03,+162.49990E-03,+18.74995E-03
+198.88000E-03,+224.99990E-03,+18.74995E-03
+198.90000E-03,+224.99990E-03,+49.99995E-03
+198.92000E-03,+287.49990E-03,+49.99995E-03
+198.94000E-03,+287.49990E-03,+49.99995E-03
+198.96000E-03,+224.99990E-03,+49.99995E-03
+198.98000E-03,+224.99990E-03,+18.74995E-03
+199.00000E-03,+162.49990E-03,+18.74995E-03
+199.02000E-03,+99.99990E-03,+49.99995E-03
+199.04000E-03,+162.49990E-03,+49.99995E-03
+199.06000E-03,+99.99990E-03,+49.99995E-03
+199.08000E-03,+224.99990E-03,+49.99995E-03
+199.10000E-03,+224.99990E-03,+18.74995E-03
+199.12000E-03,+99.99990E-03,+49.99995E-03
+199.14000E-03,+224.99990E-03,+18.74995E-03
+199.16000E-03,+162.49990E-03,+49.99995E-03
