0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	1
75	1
76	0
77	4
78	7
79	6
80	12
81	8
82	23
83	14
84	38
85	27
86	32
87	32
88	34
89	35
90	34
91	35
92	28
93	29
94	37
95	28
96	32
97	37
98	40
99	34
100	28
101	34
102	26
103	33
104	31
105	47
106	37
107	27
108	36
109	36
110	50
111	39
112	36
113	37
114	34
115	39
116	45
117	43
118	37
119	48
120	60
121	49
122	29
123	46
124	44
125	42
126	49
127	48
128	50
129	52
130	46
131	52
132	55
133	42
134	45
135	50
136	44
137	62
138	60
139	35
140	47
141	50
142	54
143	64
144	48
145	57
146	48
147	60
148	46
149	71
150	54
151	57
152	65
153	42
154	46
155	45
156	45
157	51
158	46
159	51
160	56
161	48
162	39
163	47
164	48
165	48
166	49
167	38
168	49
169	52
170	50
171	40
172	42
173	60
174	45
175	50
176	47
177	47
178	55
179	56
180	53
181	43
182	37
183	51
184	50
185	49
186	48
187	42
188	50
189	48
190	57
191	53
192	49
193	47
194	37
195	38
196	47
197	56
198	43
199	48
200	47
201	55
202	48
203	40
204	39
205	49
206	65
207	54
208	56
209	46
210	47
211	48
212	54
213	46
214	39
215	43
216	49
217	59
218	56
219	52
220	56
221	55
222	62
223	62
224	66
225	54
226	43
227	57
228	56
229	43
230	61
231	63
232	66
233	63
234	69
235	57
236	63
237	52
238	67
239	68
240	71
241	64
242	67
243	62
244	70
245	77
246	73
247	73
248	79
249	77
250	66
251	72
252	86
253	54
254	90
255	87
256	75
257	75
258	79
259	76
260	83
261	74
262	72
263	81
264	80
265	74
266	89
267	69
268	85
269	91
270	87
271	77
272	76
273	78
274	88
275	77
276	96
277	99
278	98
279	95
280	81
281	90
282	94
283	91
284	95
285	93
286	93
287	83
288	86
289	91
290	92
291	94
292	108
293	97
294	79
295	89
296	106
297	94
298	91
299	106
300	82
301	96
302	82
303	94
304	96
305	90
306	90
307	84
308	88
309	107
310	81
311	102
312	106
313	109
314	112
315	86
316	99
317	84
318	102
319	74
320	100
321	92
322	86
323	98
324	110
325	99
326	93
327	108
328	89
329	123
330	85
331	82
332	98
333	96
334	82
335	89
336	78
337	95
338	104
339	106
340	100
341	112
342	84
343	82
344	91
345	104
346	91
347	95
348	93
349	85
350	90
351	71
352	102
353	85
354	92
355	88
356	98
357	115
358	89
359	111
360	100
361	93
362	113
363	114
364	84
365	101
366	69
367	106
368	88
369	90
370	90
371	92
372	86
373	84
374	84
375	92
376	89
377	86
378	85
379	83
380	99
381	81
382	84
383	91
384	98
385	93
386	76
387	92
388	94
389	111
390	98
391	87
392	83
393	102
394	75
395	84
396	95
397	77
398	94
399	94
400	97
401	92
402	99
403	91
404	92
405	82
406	100
407	90
408	86
409	94
410	87
411	108
412	85
413	92
414	96
415	87
416	81
417	106
418	95
419	109
420	97
421	95
422	101
423	91
424	101
425	91
426	109
427	91
428	89
429	105
430	102
431	108
432	69
433	84
434	94
435	106
436	87
437	103
438	103
439	100
440	106
441	98
442	107
443	97
444	97
445	106
446	110
447	109
448	94
449	89
450	104
451	101
452	96
453	97
454	105
455	91
456	107
457	103
458	91
459	91
460	98
461	96
462	94
463	90
464	96
465	103
466	95
467	103
468	98
469	108
470	89
471	104
472	83
473	92
474	91
475	103
476	114
477	83
478	97
479	107
480	96
481	115
482	105
483	102
484	88
485	107
486	105
487	120
488	93
489	93
490	93
491	93
492	89
493	102
494	117
495	106
496	84
497	116
498	96
499	101
500	86
501	102
502	108
503	101
504	91
505	88
506	104
507	106
508	95
509	103
510	98
511	104
512	100
513	96
514	100
515	94
516	84
517	95
518	113
519	90
520	101
521	86
522	79
523	100
524	97
525	92
526	92
527	110
528	106
529	99
530	107
531	88
532	105
533	77
