0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1
11	0
12	1
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	0
21	1
22	0
23	0
24	0
25	0
26	0
27	0
28	1
29	0
30	1
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	1
40	2
41	1
42	1
43	0
44	0
45	0
46	0
47	1
48	0
49	2
50	6
51	32
52	74
53	146
54	354
55	578
56	659
57	681
58	623
59	649
60	614
61	636
62	614
63	599
64	586
65	637
66	627
67	632
68	627
69	584
70	682
71	640
72	619
73	687
74	620
75	663
76	670
77	675
78	644
79	665
80	695
81	690
82	730
83	717
84	687
85	754
86	762
87	776
88	738
89	744
90	786
91	805
92	745
93	776
94	762
95	827
96	766
97	808
98	865
99	848
100	867
101	835
102	845
103	894
104	897
105	900
106	878
107	914
108	898
109	945
110	976
111	980
112	983
113	933
114	985
115	1004
116	1022
117	1055
118	986
119	1038
120	1029
121	1030
122	1030
123	1045
124	1087
125	1052
126	1078
127	1090
128	1032
129	1094
130	1085
131	1099
132	1120
133	1098
134	1081
135	1097
136	1158
137	1120
138	1152
139	1127
140	1059
141	1134
142	1141
143	1140
144	1128
145	1133
146	1103
147	1131
148	1114
149	1115
150	1157
151	1158
152	1138
153	1149
154	1156
155	1178
156	1084
157	1172
158	1168
159	1239
160	1169
161	1180
162	1264
163	1206
164	1266
165	1248
166	1203
167	1241
168	1201
169	1353
170	1281
171	1281
172	1287
173	1236
174	1296
175	1294
176	1301
177	1334
178	1306
179	1320
180	1397
181	1307
182	1298
183	1350
184	1369
185	1362
186	1271
187	1296
188	1335
189	1410
190	1356
191	1319
192	1281
193	1361
194	1326
195	1257
196	1332
197	1279
198	1375
199	1284
200	1257
201	1257
202	1220
203	1242
204	1241
205	1284
206	1226
207	1187
208	1223
209	1230
210	1193
211	1182
212	1173
213	1248
214	1201
215	1140
216	1176
217	1171
218	1124
219	1103
220	1155
221	1164
222	1129
223	1173
224	1156
225	1102
226	1084
227	1110
228	1077
229	1075
230	1178
231	1078
232	1195
233	1042
234	1084
235	1102
236	1042
237	1103
238	1060
239	982
240	964
241	1030
242	984
243	992
244	1058
245	1040
246	979
247	1004
248	1041
249	938
250	1005
251	1062
252	1006
253	1013
254	1003
255	1008
256	987
257	985
258	980
259	977
260	1002
261	976
262	1035
263	1027
264	992
265	1010
266	1013
267	1024
268	999
269	977
270	957
271	961
272	960
273	939
274	944
275	929
276	954
277	952
278	975
279	968
280	962
281	989
282	987
283	935
284	1005
285	996
286	1026
287	931
288	969
289	964
290	984
291	958
292	914
293	972
294	959
295	962
296	1017
297	997
298	1053
299	975
300	986
301	944
302	991
303	1021
304	1012
305	959
306	987
307	988
308	1057
309	1011
310	995
311	1006
312	1017
313	1025
314	1022
315	1007
316	1042
317	1006
318	1021
319	1052
320	1050
321	1074
322	1015
323	1066
324	1105
325	1039
326	1098
327	1085
328	1072
329	1075
330	1042
331	1075
332	1055
333	1127
334	1063
335	1092
336	1153
337	1047
338	1080
339	1022
340	1027
341	1044
342	1026
343	1073
344	1051
345	1103
346	1066
347	1098
348	1059
349	1010
350	1148
351	1081
352	1009
353	1088
354	1052
355	1082
356	1037
357	1058
358	1062
359	1070
360	1042
361	1006
362	1051
363	1070
364	1043
365	1074
366	1027
367	1005
368	1020
369	928
370	1071
371	980
372	974
373	998
374	1008
375	919
376	991
377	1036
378	948
379	953
380	971
381	1046
382	1014
383	1004
384	981
385	1005
386	952
387	910
388	963
389	989
390	926
391	1019
392	929
393	969
394	934
395	986
396	1001
397	929
398	1006
399	1027
400	1020
401	977
402	976
403	973
404	994
405	937
406	989
407	957
408	961
409	976
410	906
411	934
412	965
413	946
414	896
415	963
416	981
417	922
418	888
419	944
420	925
421	925
422	950
423	997
424	981
425	943
426	886
427	901
428	947
429	890
430	914
431	923
432	945
433	944
434	906
435	899
436	899
437	1001
438	873
439	925
440	953
441	908
442	921
443	945
444	931
445	933
446	877
447	911
448	884
449	908
450	968
451	913
452	913
453	902
454	921
455	873
456	907
457	885
458	873
459	959
460	928
461	879
462	872
463	909
464	896
465	915
466	911
467	838
468	878
469	897
470	855
471	880
472	878
473	893
474	897
475	892
476	899
477	883
478	888
