p	I1 / %
218	17.9
219	17.6
220	17.2
221	17.2
222	17.2
223	17.3
224	17.4
225	17.7
226	18.4
227	19.2
228	19.9
229	20.2
230	20.1
231	20.2
232	20.4
233	20.4
234	20.2
235	19.7
236	19.3
237	19.1
238	19.1
239	19.2
240	19.3
241	19.3
242	19.7
243	20.5
244	21.5
245	22.1
246	22.2
247	22.2
248	22.2
249	22.4
250	22.3
251	22.0
252	21.5
253	21.0
254	20.7
255	20.7
256	21.0
257	21.2
258	21.3
259	21.7
260	22.4
261	23.5
262	24.3
263	24.6
264	24.5
265	24.3
266	24.4
267	24.4
268	24.1
269	23.7
270	23.1
271	22.7
272	22.4
273	22.5
274	22.5
275	22.6
276	22.8
277	23.3
278	24.1
279	25.0
280	25.4
281	25.5
282	25.5
283	25.5
284	25.8
285	26.0
286	25.7
287	25.0
288	24.2
289	23.5
290	23.2
291	23.4
292	23.4
293	23.5
294	23.7
295	24.2
296	25.2
297	26.6
298	27.7
299	28.1
300	28.0
301	28.0
302	28.0
303	28.1
304	27.8
305	27.0
306	26.0
307	25.2
308	24.7
309	24.7
310	25.0
311	25.2
312	25.2
313	25.2
314	25.6
315	26.8
316	28.3
317	29.3
318	29.6
319	29.6
320	29.5
321	29.5
322	29.5
323	29.1
324	28.1
325	26.9
326	25.7
327	25.1
328	25.1
329	25.5
330	25.7
331	25.7
332	25.6
333	26.0
334	27.1
335	28.7
336	30.3
337	31.1
338	31.1
339	30.8
340	30.7
341	30.8
342	30.7
343	30.2
344	29.0
345	27.8
346	26.7
347	26.1
348	26.0
349	26.4
350	26.5
351	26.5
352	26.3
353	26.7
354	27.8
355	29.6
356	31.2
357	31.9
358	31.7
359	31.3
360	31.1
361	31.3
362	31.5
363	31.1
364	30.2
365	28.9
366	27.7
367	27.0
368	26.8
369	27.2
370	27.4
371	27.5
372	27.4
373	27.5
374	28.1
375	29.6
376	31.5
377	32.8
378	33.1
379	32.7
380	32.2
381	31.9
382	31.9
383	32.0
384	31.5
385	30.5
386	29.0
387	27.8
388	27.1
389	26.9
390	27.2
391	27.6
392	27.9
393	28.0
394	28.0
395	28.4
396	29.5
397	31.4
398	33.4
399	34.5
400	34.5
401	34.0
402	33.3
403	33.0
404	33.0
405	33.0
406	32.4
407	31.2
408	29.9
409	28.7
410	27.9
411	27.5
412	27.7
413	28.1
414	28.2
415	28.0
416	27.9
417	28.2
418	29.2
419	31.0
420	33.3
421	34.8
422	35.4
423	35.2
424	34.5
425	34.0
426	33.9
427	34.0
428	33.7
429	32.9
430	31.6
431	30.2
432	28.7
433	27.7
434	27.3
435	27.4
436	28.2
437	28.6
438	28.6
439	28.6
440	29.0
441	30.1
442	32.1
443	34.6
444	36.5
445	37.3
446	37.0
447	36.1
448	35.3
449	34.9
450	35.0
451	35.3
452	35.0
453	33.8
454	32.2
455	30.6
456	29.1
457	28.2
458	28.1
459	28.6
460	29.3
461	29.8
462	29.7
463	29.6
464	29.5
465	30.3
466	32.1
467	34.9
468	37.4
469	38.6
470	38.5
471	37.3
472	35.7
473	34.6
474	34.5
475	35.1
476	35.4
477	34.7
478	33.3
479	31.7
480	30.1
481	28.8
482	27.8
483	27.6
484	28.2
485	29.0
486	29.7
487	29.9
488	29.7
489	29.7
490	30.2
491	32.0
492	34.8
493	38.0
494	40.0
495	40.4
496	39.6
497	38.2
498	37.0
499	36.4
500	36.8
501	37.5
502	37.8
503	37.0
504	35.3
505	33.1
506	30.8
507	28.9
508	27.8
509	27.7
510	28.5
511	29.7
512	31.4
513	31.5
514	31.2
515	30.8
516	30.5
517	31.1
518	33.2
519	36.6
520	40.0
521	42.0
522	42.0
523	40.8
524	39.2
525	37.8
526	37.1
527	37.6
528	38.5
529	39.2
530	38.8
531	37.3
532	35.0
533	32.5
534	30.3
535	28.8
536	28.1
537	28.6
538	29.8
539	31.3
540	32.4
541	32.7
542	32.3
543	31.7
544	31.4
545	32.0
546	34.0
547	37.3
548	41.1
549	43.7
550	44.4
551	43.4
552	41.6
553	39.7
554	38.3
555	37.8
556	38.4
557	39.7
558	40.5
559	40.0
560	38.2
561	35.6
562	33.0
563	30.7
564	29.0
565	28.2
566	28.1
567	29.1
568	30.7
569	32.4
570	33.3
571	33.4
572	32.9
573	32.4
574	32.2
575	32.7
576	34.6
577	38.0
578	42.1
579	45.2
580	46.3
581	45.4
582	43.5
583	41.3
584	39.4
585	38.3
586	38.1
587	39.0
588	40.3
589	41.0
590	40.3
591	38.1
592	35.3
593	32.6
594	30.3
595	28.6
596	27.5
597	27.3
598	28.1
599	29.7
600	31.7
601	33.4
602	34.2
603	34.1
604	33.7
605	33.1
606	32.7
607	33.2
608	34.6
609	37.6
610	41.8
611	45.7
612	47.7
613	47.8
614	46.3
615	44.2
616	41.9
617	40.0
618	38.8
619	38.8
620	39.8
621	41.3
622	42.1
623	41.6
624	39.6
625	37.1
626	34.4
627	32.0
628	29.9
629	28.2
630	27.4
631	27.4
632	28.3
633	29.9
634	32.0
635	33.6
636	34.6
637	34.9
638	34.5
639	34.0
640	33.6
641	33.4
642	33.8
643	35.2
644	38.1
645	42.2
646	46.3
647	49.0
648	49.8
649	49.0
650	47.1
651	44.7
652	42.4
653	40.7
654	39.7
655	39.6
656	40.4
657	41.8
658	42.9
659	42.9
660	41.6
661	39.3
662	36.5
663	33.9
664	31.6
665	29.8
666	28.3
667	27.5
668	27.2
669	27.7
670	28.9
671	30.7
672	32.7
673	34.4
674	35.2
675	35.3
676	34.9
677	34.5
678	34.0
679	33.9
680	34.0
681	34.7
682	36.3
683	39.3
684	43.5
685	47.7
686	50.6
687	51.6
688	50.9
689	49.0
690	46.4
691	43.9
692	41.7
693	40.2
694	39.2
695	39.0
696	39.6
697	40.7
698	41.8
699	42.4
700	41.9
701	40.3
702	38.0
703	35.7
704	33.4
705	31.4
706	29.8
707	28.6
708	27.8
709	27.4
710	27.5
711	28.4
712	29.7
713	31.5
714	33.4
715	34.8
716	35.7
717	36.1
718	36.1
719	35.9
720	35.3
721	34.8
722	34.4
723	34.4
724	34.9
725	36.2
726	38.4
727	41.8
728	45.9
729	49.7
730	52.4
731	53.6
732	53.3
733	52.1
734	50.1
735	47.9
736	45.6
737	43.8
738	42.2
739	41.3
740	40.9
741	41.1
742	41.7
743	42.8
744	43.7
745	44.2
746	43.8
747	42.5
748	40.5
749	38.2
750	35.9
751	33.9
752	32.0
753	30.6
754	29.3
755	28.1
756	27.3
757	26.9
758	26.9
759	27.5
760	28.6
761	30.0
762	31.5
763	33.1
764	34.6
765	35.7
766	36.5
767	37.0
768	37.0
769	36.9
770	36.7
771	36.4
772	36.1
773	36.0
774	35.8
775	35.9
776	36.6
777	38.3
778	41.0
779	44.5
780	48.2
781	51.5
782	54.0
783	55.4
784	55.6
785	54.9
786	53.3
787	51.2
788	48.6
789	45.4
790	42.0
791	39.5
792	37.9
793	37.1
794	36.4
795	36.0
796	35.5
797	35.6
798	36.9
799	39.4
800	41.8
801	43.0
802	43.1
803	42.3
804	40.9
805	39.2
806	37.4
807	35.7
808	34.1
809	32.6
810	31.3
811	30.3
812	29.4
813	28.6
814	28.0
815	27.6
816	27.5
817	27.6
818	27.9
819	28.5
820	29.4
821	30.6
822	31.8
823	33.3
824	34.5
825	35.9
826	36.8
827	37.5
828	37.9
829	38.1
830	38.1
831	38.2
832	38.1
833	38.0
834	37.7
835	37.4
836	37.1
837	36.9
838	36.7
839	36.8
840	37.2
841	37.9
842	39.3
843	41.2
844	43.5
845	45.9
846	48.4
847	51.2
848	53.8
849	55.9
850	56.9
851	56.5
852	55.0
853	53.0
854	51.0
855	49.2
856	47.6
857	46.3
858	45.0
859	43.9
860	43.0
861	42.6
862	42.2
863	42.0
864	42.0
865	42.0
866	41.7
867	41.2
868	40.8
869	40.8
870	41.1
871	41.8
872	42.4
873	43.1
874	43.7
875	44.3
876	44.7
877	44.8
878	44.5
879	43.8
880	42.9
881	41.9
882	40.6
883	39.3
884	37.8
885	36.6
886	35.3
887	34.2
888	33.1
889	32.1
890	31.2
891	30.4
892	29.7
893	29.3
894	28.8
895	28.4
896	27.9
897	27.5
898	27.1
899	27.0
900	27.0
901	27.0
902	27.0
903	27.2
904	27.4
905	27.8
906	28.2
907	28.9
908	29.6
909	30.5
910	31.4
911	32.5
912	33.3
913	34.2
914	35.0
915	35.8
916	36.6
917	37.2
918	37.7
919	38.1
920	38.5
921	38.8
922	39.0
923	39.2
924	39.2
925	39.3
926	39.3
927	39.3
928	39.2
929	39.2
930	39.2
931	39.2
932	39.0
933	38.9
934	38.7
935	38.4
936	38.2
937	37.9
938	37.7
939	37.5
940	37.3
941	37.0
942	36.7
943	36.4
944	36.3
945	36.4
946	36.4
947	36.5
948	36.8
949	37.0
950	37.4
951	38.0
952	38.7
953	39.5
954	40.4
955	41.3
956	42.5
957	43.7
958	44.9
959	46.2
960	47.6
961	49.1
962	50.5
963	51.9
964	53.2
965	54.4
966	55.6
967	56.6
968	57.4
969	58.2
970	58.8
971	59.2
972	59.6
973	60.0
974	60.4
975	60.8
976	60.9
977	61.1
978	61.1
979	61.0
980	60.9
981	60.7
982	60.6
983	60.5
984	60.2
985	60.0
986	59.6
987	59.3
988	59.1
989	58.8
990	58.6
991	58.3
992	58.0
993	57.6
994	57.4
995	57.2
996	56.9
997	56.7
998	56.5
999	56.2
1000	56.0
1001	55.9
1002	55.7
1003	55.5
1004	55.2
1005	55.0
1006	54.9
1007	54.7
1008	54.5
1009	54.5
1010	54.3
1011	54.2
1012	54.0
1013	54.0
1014	53.9
1015	53.8
1016	53.8
1017	53.8
1018	53.8
1019	53.8
1020	53.8
1021	53.9
1022	53.9
1023	53.9
1024	54.0
1025	54.0
1026	54.0
1027	53.9
1028	53.7
1029	53.6
1030	53.5
1031	53.5
1032	53.5
1033	53.6
1034	53.6
1035	53.7
1036	53.8
1037	54.2
1038	54.5
1039	54.7
1040	55.0
1041	54.9
1042	55.0
1043	55.0
1044	55.0
1045	55.3
1046	55.5
1047	55.9
1048	56.3
1049	56.7
1050	57.2
1051	57.6
1052	58.0
1053	58.2
1054	58.2
1055	58.2
1056	58.2
1057	58.4
1058	58.6
1059	58.9
1060	59.2
1061	59.6
1062	59.8
1063	60.0
1064	60.2
1065	60.4
1066	60.5
1067	60.5
1068	60.3
1069	60.0
1070	59.6
1071	59.6
1072	59.0
1073	58.0
1074	56.8
1075	56.0
1076	56.0
1077	56.1
1078	56.1
1079	55.7
1080	55.1
1081	54.2
1082	53.3
1083	52.4
1084	51.4
1085	50.2
1086	49.0
1087	47.6
1088	46.2
1089	44.8
1090	43.5
1091	42.2
1092	41.0
1093	39.9
1094	38.8
1095	38.0
1096	37.2
1097	36.7
1098	36.2
1099	35.8
1100	35.5
1101	35.5
1102	35.4
1103	35.5
1104	35.5
1105	35.8
1106	35.9
1107	36.2
1108	36.6
1109	36.9
1110	37.2
1111	37.6
1112	37.8
1113	38.1
1114	38.2
1115	38.2
1116	38.3
1117	38.4
1118	38.4
1119	38.4
1120	38.4
1121	38.4
1122	38.3
1123	38.2
1124	38.0
1125	37.9
1126	37.4
1127	37.1
1128	36.6
1129	36.1
1130	35.6
1131	35.0
1132	34.2
1133	33.4
1134	32.5
1135	31.5
1136	30.5
1137	29.5
1138	28.4
1139	27.5
1140	26.6
1141	25.9
1142	25.3
1143	24.9
1144	24.6
1145	24.4
1146	24.4
1147	24.4
1148	24.6
1149	25.1
1150	25.5
1151	26.0
1152	26.4
1153	26.9
1154	27.6
1155	28.3
1156	29.0
1157	29.8
1158	30.6
1159	31.5
1160	32.4
1161	33.6
1162	34.6
1163	35.7
1164	36.8
1165	37.8
1166	38.8
1167	39.6
1168	40.3
1169	40.7
1170	40.8
1171	40.7
1172	40.2
1173	39.4
1174	38.3
1175	37.2
1176	36.3
1177	35.6
1178	35.1
1179	35.2
1180	35.5
1181	36.3
1182	37.5
1183	38.9
1184	40.5
1185	42.0
1186	43.6
1187	45.2
1188	46.8
1189	48.3
1190	49.8
1191	51.3
1192	52.6
1193	53.8
1194	54.8
1195	55.4
1196	55.5
1197	54.9
1198	53.7
1199	51.9
1200	49.7
1201	46.9
1202	43.9
1203	40.8
1204	38.2
1205	36.1
1206	34.6
1207	34.0
1208	33.7
1209	34.0
1210	34.4
1211	34.9
1212	35.4
1213	35.8
1214	36.2
1215	36.4
1216	36.3
1217	36.0
1218	35.6
1219	35.1
1220	34.5
1221	33.7
1222	32.6
1223	31.1
1224	29.6
1225	28.0
1226	26.4
1227	25.0
1228	24.1
1229	23.6
1230	23.5
1231	23.6
1232	24.0
1233	24.6
1234	25.3
1235	26.2
1236	27.3
1237	28.5
1238	29.8
1239	31.1
1240	32.6
1241	34.1
1242	35.4
1243	36.8
1244	37.8
1245	38.3
1246	38.1
1247	37.3
1248	36.1
1249	34.8
1250	33.8
1251	33.4
1252	33.8
1253	35.0
1254	36.9
1255	39.2
1256	41.7
1257	44.1
1258	46.2
1259	48.2
1260	50.1
1261	51.6
1262	52.6
1263	53.0
1264	52.6
1265	51.1
1266	48.3
1267	44.7
1268	40.7
1269	37.2
1270	34.7
1271	33.3
1272	32.7
1273	32.8
1274	33.2
1275	34.0
1276	34.5
1277	34.9
1278	34.9
1279	34.8
1280	34.1
1281	33.0
1282	31.6
1283	30.1
1284	28.3
1285	26.4
1286	24.7
1287	23.2
1288	22.4
1289	22.3
1290	22.7
1291	23.5
1292	24.6
1293	25.8
1294	27.2
1295	28.7
1296	30.5
1297	32.4
1298	34.2
1299	35.7
1300	36.6
1301	36.7
1302	35.9
1303	34.6
1304	33.1
1305	32.2
1306	32.1
1307	33.3
1308	35.3
1309	38.1
1310	40.8
1311	43.4
1312	45.8
1313	47.9
1314	49.6
1315	50.8
1316	50.7
1317	49.0
1318	45.4
1319	41.0
1320	36.8
1321	33.8
1322	32.1
1323	31.6
1324	31.8
1325	32.4
1326	33.0
1327	33.4
1328	33.6
1329	33.2
1330	32.5
1331	31.1
1332	29.1
1333	26.7
1334	24.4
1335	22.7
1336	21.7
1337	21.6
1338	22.0
1339	23.2
1340	24.7
1341	26.7
1342	28.7
1343	30.7
1344	32.7
1345	34.2
1346	34.8
1347	34.5
1348	33.5
1349	32.1
1350	30.8
1351	30.2
1352	30.9
1353	33.0
1354	36.3
1355	39.9
1356	43.0
1357	45.9
1358	47.7
1359	48.7
1360	48.3
1361	46.0
1362	42.1
1363	37.6
1364	33.7
1365	31.2
1366	30.2
1367	30.3
1368	31.2
1369	32.0
1370	32.6
1371	32.7
1372	32.3
1373	31.0
1374	28.7
1375	26.0
1376	23.5
1377	21.7
1378	20.9
1379	21.2
1380	22.2
1381	23.8
1382	25.9
1383	28.2
1384	30.5
1385	32.6
1386	34.1
1387	34.7
1388	33.9
1389	32.2
1390	30.6
1391	29.9
1392	30.8
1393	33.3
1394	36.9
1395	40.7
1396	44.0
1397	46.6
1398	48.1
1399	47.7
1400	44.6
1401	39.6
1402	34.7
1403	31.3
1404	29.6
1405	29.3
1406	29.7
1407	30.6
1408	31.3
1409	31.7
1410	30.9
1411	29.0
1412	26.2
1413	23.3
1414	21.1
1415	20.3
1416	20.3
1417	21.6
1418	23.6
1419	26.0
1420	28.5
1421	30.9
1422	32.7
1423	33.5
1424	32.8
1425	31.2
1426	29.5
1427	28.9
1428	30.0
1429	33.0
1430	36.9
1431	41.0
1432	44.4
1433	46.7
1434	46.9
1435	44.0
1436	38.8
1437	33.7
1438	30.2
1439	28.7
1440	28.5
1441	28.9
1442	29.6
1443	29.8
1444	29.3
1445	27.7
1446	25.2
1447	22.4
1448	20.1
1449	19.3
1450	19.6
1451	21.2
1452	23.5
1453	26.1
1454	28.6
1455	30.7
1456	31.8
1457	31.5
1458	30.0
1459	28.4
1460	28.0
1461	29.2
1462	32.3
1463	36.5
1464	40.5
1465	43.7
1466	44.9
1467	43.0
1468	38.2
1469	33.1
1470	29.3
1471	27.6
1472	27.5
1473	28.3
1474	29.5
1475	30.2
1476	29.6
1477	27.2
1478	23.9
1479	21.1
1480	19.5
1481	19.5
1482	20.7
1483	23.1
1484	25.9
1485	28.7
1486	30.7
1487	31.4
1488	30.6
1489	28.9
1490	27.6
1491	27.8
1492	29.7
1493	33.2
1494	37.5
1495	41.4
1496	43.3
1497	41.7
1498	37.0
1499	31.9
1500	28.3
1501	26.7
1502	26.6
1503	27.4
1504	28.5
1505	28.9
1506	27.5
1507	24.6
1508	21.5
1509	19.4
1510	19.0
1511	19.8
1512	21.8
1513	24.6
1514	27.4
1515	29.3
1516	29.8
1517	28.9
1518	27.3
1519	26.6
1520	27.5
1521	30.3
1522	34.3
1523	38.6
1524	41.3
1525	40.5
1526	36.2
1527	31.1
1528	27.2
1529	25.3
1530	25.0
1531	25.6
1532	26.5
1533	26.5
1534	24.9
1535	22.4
1536	18.7
1537	17.9
1538	18.4
1539	20.2
1540	22.9
1541	26.0
1542	28.4
1543	29.2
1544	28.5
1545	27.1
1546	26.2
1547	27.0
1548	29.3
1549	33.1
1550	37.1
1551	39.1
1552	37.6
1553	33.2
1554	28.5
1555	25.6
1556	24.4
1557	24.8
1558	25.7
1559	26.0
1560	24.9
1561	22.5
1562	20.0
1563	18.4
1564	18.2
1565	19.4
1566	22.0
1567	25.0
1568	27.3
1569	28.0
1570	27.2
1571	26.0
1572	25.5
1573	26.7
1574	29.5
1575	33.1
1576	36.0
1577	36.4
1578	33.4
1579	28.9
1580	25.4
1581	23.9
1582	23.8
1583	24.5
1584	24.8
1585	24.0
1586	22.0
1587	19.8
1588	18.3
1589	18.2
1590	19.6
1591	22.2
1592	24.9
1593	26.5
1594	26.6
1595	25.6
1596	24.7
1597	25.1
1598	26.9
1599	29.8
1600	32.6
1601	33.8
1602	32.2
1603	28.2
1604	24.6
1605	22.8
1606	22.4
1607	22.6
1608	22.7
1609	22.0
1610	20.4
1611	18.7
1612	17.5
1613	17.7
1614	19.1
1615	21.4
1616	23.7
1617	25.2
1618	25.2
1619	24.6
1620	24.4
1621	25.6
1622	27.6
1623	29.7
1624	30.9
1625	30.3
1626	27.5
1627	24.2
1628	22.2
1629	21.7
1630	21.7
1631	21.8
1632	21.2
1633	20.0
1634	18.6
1635	17.7
1636	18.0
1637	18.8
1638	20.1
1639	21.3
1640	22.0
1641	21.9
1642	21.8
1643	22.6
1644	24.3
1645	26.0
1646	27.2
1647	27.6
1648	26.4
1649	23.9
1650	21.8
1651	20.8
1652	20.5
1653	20.3
1654	20.0
1655	19.1
1656	18.0
1657	17.5
1658	17.9
1659	19.1
1660	20.7
1661	22.1
1662	23.1
1663	23.5
1664	23.7
1665	24.4
1666	25.3
1667	26.0
1668	26.1
1669	25.6
1670	23.9
1671	21.6
1672	19.9
1673	19.1
1674	18.7
1675	18.3
1676	17.9
1677	17.4
1678	17.0
1679	17.0
1680	17.8
1681	19.0
1682	20.3
1683	21.5
1684	22.3
1685	22.9
1686	23.3
1687	23.7
1688	23.8
1689	23.5
1690	22.9
1691	21.6
1692	19.8
1693	18.4
1694	17.5
1695	17.0
1696	16.7
1697	16.6
1698	16.4
1699	16.4
1700	16.6
1701	17.4
1702	18.5
1703	19.7
1704	20.9
1705	21.7
1706	22.1
1707	22.1
1708	21.7
1709	21.3
1710	20.8
1711	20.0
1712	18.5
1713	17.0
1714	15.9
1715	15.3
1716	15.0
1717	15.1
1718	15.2
1719	15.3
1720	15.7
1721	16.4
1722	17.4
1723	18.6
1724	19.7
1725	20.2
1726	20.2
1727	19.8
1728	19.3
1729	18.8
1730	18.4
1731	17.5
1732	16.0
1733	14.7
1734	13.6
1735	13.2
1736	13.1
1737	13.2
1738	13.4
1739	13.8
1740	14.4
1741	15.2
1742	16.2
1743	17.2
1744	17.8
1745	17.9
1746	17.5
1747	17.1
1748	16.6
1749	16.1
1750	15.3
1751	14.1
1752	12.9
1753	12.1
1754	11.7
1755	11.7
1756	11.7
1757	11.7
1758	11.7
1759	12.1
1760	12.8
1761	13.7
1762	14.6
1763	15.2
1764	15.2
1765	14.8
1766	14.1
1767	13.6
1768	13.0
1769	12.2
1770	11.3
1771	10.5
1772	10.1
1773	10.0
1774	10.0
1775	10.2
1776	10.3
1777	10.5
1778	10.9
1779	11.6
1780	12.1
1781	12.5
1782	12.5
1783	12.4
1784	11.9
1785	11.4
1786	10.9
1787	10.3
1788	9.4
1789	8.7
1790	8.1
1791	7.8
1792	7.8
1793	8.0
1794	8.0
1795	8.4
1796	8.8
1797	9.2
1798	9.6
1799	9.9
1800	9.9
1801	9.7
1802	9.3
1803	8.9
1804	8.4
1805	7.9
1806	7.3
1807	6.9
1808	6.5
1809	6.5
1810	6.5
1811	6.5
1812	6.6
1813	6.9
1814	7.2
1815	7.2
1816	7.3
1817	7.3
1818	7.3
1819	7.2
1820	6.8
1821	6.4
1822	6.0
1823	5.6
1824	5.2
1825	5.0
1826	4.7
1827	4.7
1828	4.7
1829	4.8
1830	4.8
1831	5.0
1832	5.0
1833	5.2
1834	5.2
1835	5.2
1836	5.0
1837	4.6
1838	4.3
1839	4.0
1840	4.0
1841	3.9
1842	3.6
1843	3.4
1844	3.3
1845	3.3
1846	3.3
1847	3.4
1848	3.4
1849	3.4
1850	3.4
1851	3.5
1852	3.4
1853	3.2
1854	2.9
1855	2.8
1856	2.8
1857	2.8
1858	2.4
1859	2.3
1860	2.1
1861	2.1
1862	2.2
1863	2.2
1864	2.1
1865	2.1
1866	2.0
1867	2.0
1868	2.0
1869	2.0
1870	2.0
1871	2.0
1872	1.8
1873	1.7
1874	1.6
1875	1.6
1876	1.5
1877	1.5
1878	1.4
1879	1.4
1880	1.3
1881	1.3
1882	1.2
1883	1.2
1884	1.2
1885	1.2
1886	1.2
1887	1.2
1888	1.2
1889	1.2
1890	1.2
1891	1.2
1892	1.1
1893	1.1
1894	1.0
1895	0.9
1896	0.9
1897	0.9
1898	0.8
1899	0.8
1900	0.8
1901	0.8
1902	0.8
1903	0.8
1904	0.8
1905	0.8
1906	0.8
1907	0.8
1908	0.8
1909	0.8
1910	0.8
1911	0.8
1912	0.8
1913	0.8
1914	0.8
1915	0.8
1916	0.8
1917	0.8
1918	0.8
1919	0.8
1920	0.8
1921	0.8
1922	0.8
1923	0.8
1924	0.8
1925	0.8
1926	0.8
1927	0.8
1928	0.8
1929	0.8
1930	0.8
1931	0.8
1932	0.7
1933	0.7
1934	0.7
1935	0.7
1936	0.7
1937	0.7
1938	0.7
1939	0.7
1940	0.7
1941	0.7
1942	0.6
1943	0.6
1944	0.6
1945	0.6
1946	0.6
1947	0.6
1948	0.6
1949	0.6
1950	0.6
1951	0.6
1952	0.5
1953	0.5
1954	0.5
1955	0.5
1956	0.5
1957	0.5
1958	0.5
1959	0.5
1960	0.5
1961	0.4
1962	0.4
1963	0.4
1964	0.4
1965	0.4
1966	0.4
1967	0.4
1968	0.4
1969	0.4
1970	0.4
1971	0.4
1972	0.4
1973	0.4
1974	0.4
1975	0.4
1976	0.4
1977	0.4
1978	0.4
1979	0.4
1980	0.4
1981	0.4
1982	0.4
1983	0.4
1984	0.4
1985	0.4
1986	0.4
1987	0.4
1988	0.4
1989	0.4
1990	0.4
1991	0.4
1992	0.4
1993	0.4
1994	0.4
1995	0.4
1996	0.4
1997	0.4
1998	0.4
1999	0.4
2000	0.4
2001	0.4
2002	0.4
2003	0.4
2004	0.4
2005	0.4
2006	0.4
2007	0.4
2008	0.4
2009	0.4
2010	0.4
2011	0.4
2012	0.4
2013	0.4
2014	0.4
2015	0.4
2016	0.4
2017	0.4
2018	0.4
2019	0.4
2020	0.4
2021	0.4
2022	0.4
2023	0.4
2024	0.4
2025	0.4
2026	0.4
2027	0.4
2028	0.4
2029	0.4
2030	0.4
2031	0.4
2032	0.4
2033	0.4
2034	0.4
2035	0.4
2036	0.4
2037	0.4
2038	0.4
2039	0.4
2040	0.4
2041	0.4
2042	0.4
2043	0.4
2044	0.4
2045	0.4
2046	0.4
2047	0.4
