818 22 0.000183367 2.40698e-010 1.00781e-139 2.89646e-013 19.4059 7.62965e-009 0.885205 2.46203e-083 0 2.05615e-278 20.2913
819 22 0.000214055 2.96949e-010 8.23511e-139 5.34069e-013 20.703 2.92137e-008 1.01903 7.29471e-083 0 5.14654e-277 21.7223
820 22.8 0.00024964 3.66035e-010 6.68319e-138 9.78945e-013 21.9557 1.07173e-007 1.16996 2.15475e-082 0 1.27781e-275 23.1259
821 23.6 0.00029086 4.50811e-010 5.3867e-137 1.78381e-012 23.1457 3.76707e-007 1.33965 6.34544e-082 0 3.14705e-274 24.4857
822 24.8 0.000338562 5.5475e-010 4.31207e-136 3.23125e-012 24.2554 1.26864e-006 1.52986 1.86294e-081 0 7.68828e-273 25.7856
823 26 0.000393708 6.82075e-010 3.42826e-135 5.81865e-012 25.2672 4.09346e-006 1.7424 5.4527e-081 0 1.86313e-271 27.01
824 27.6 0.000457397 8.37912e-010 2.70698e-134 1.04161e-011 26.1648 1.2655e-005 1.97917 1.5911e-080 0 4.47864e-270 28.1444
825 29.2 0.000530879 1.02848e-009 2.12286e-133 1.8536e-011 26.9333 3.74842e-005 2.24211 4.62868e-080 0 1.06792e-268 29.176
826 30.8 0.000615575 1.26132e-009 1.65342e-132 3.27913e-011 27.5598 0.000106378 2.53319 1.34243e-079 0 2.5259e-267 30.0937
827 31.6 0.000713098 1.54556e-009 1.27899e-131 5.76676e-011 28.0332 0.000289252 2.85441 3.8815e-079 0 5.9263e-266 30.8886
828 32 0.000825279 1.89225e-009 9.82597e-131 1.00817e-010 28.3454 0.000753558 3.20777 1.11888e-078 0 1.37924e-264 31.5547
829 32.4 0.00095419 2.31473e-009 7.49736e-130 1.75214e-010 28.4907 0.00188094 3.59523 3.21543e-078 0 3.18407e-263 32.0888
830 32.8 0.00110218 2.82915e-009 5.68153e-129 3.02714e-010 28.4667 0.00449832 4.01874 9.21233e-078 0 7.29145e-262 32.4911
831 32.8 0.0012719 3.45496e-009 4.27609e-128 5.19908e-010 28.2737 0.0103073 4.48013 2.63132e-077 0 1.65628e-260 32.7654
832 32.8 0.00146634 4.21561e-009 3.19634e-127 8.87668e-010 27.9152 0.0226284 4.98114 7.49295e-077 0 3.73201e-259 32.9205
833 32.8 0.00168889 5.13937e-009 2.37292e-126 1.50663e-009 27.3975 0.0475973 5.52339 2.12719e-076 0 8.3414e-258 32.9702
834 32.8 0.00194335 6.26023e-009 1.74959e-125 2.54209e-009 26.7297 0.0959243 6.1083 6.0205e-076 0 1.84937e-256 32.9358
835 32.8 0.002234 7.61908e-009 1.2812e-124 4.26389e-009 25.9232 0.185222 6.7371 1.69877e-075 0 4.06721e-255 32.8477
836 32.8 0.00256565 9.26502e-009 9.31791e-124 7.10971e-009 24.9916 0.342668 7.41077 4.77869e-075 0 8.87273e-254 32.7476
837 32.8 0.00294372 1.1257e-008 6.73047e-123 1.1785e-008 23.9504 0.607396 8.13002 1.34017e-074 0 1.92002e-252 32.6908
838 32.8 0.00337425 1.36656e-008 4.82833e-122 1.94193e-008 22.8162 1.03155 8.89525 3.74698e-074 0 4.12139e-251 32.7464
839 32.8 0.00386404 1.65755e-008 3.44011e-121 3.18105e-008 21.6066 1.6785 9.70649 1.04443e-073 0 8.77545e-250 32.9955
840 33.6 0.00442067 2.00879e-008 2.43429e-120 5.1801e-008 20.3396 2.61682 10.5634 2.90236e-073 0 1.85346e-248 33.5242
841 34.4 0.00505264 2.43241e-008 1.71079e-119 8.38562e-008 19.0331 3.9088 11.4653 8.04074e-073 0 3.88316e-247 34.4122
842 35.6 0.00576941 2.94286e-008 1.19411e-118 1.34947e-007 17.7047 5.5941 12.4109 2.22083e-072 0 8.07004e-246 35.7154
843 37.6 0.00658154 3.5574e-008 8.27784e-118 2.15884e-007 16.3711 7.67069 13.3986 6.11519e-072 0 1.66362e-244 37.447
844 39.6 0.00750078 4.29663e-008 5.6992e-117 3.43328e-007 15.0481 10.0776 14.4263 1.67872e-071 0 3.40189e-243 39.5595
845 42 0.00854021 5.18507e-008 3.89704e-116 5.42785e-007 13.7499 12.6852 15.4912 4.5943e-071 0 6.90042e-242 41.9348
846 44 0.00971434 6.25192e-008 2.64655e-115 8.53055e-007 12.489 15.2986 16.5904 1.25353e-070 0 1.38841e-240 44.3877
847 46.4 0.0110393 7.53187e-008 1.78505e-114 1.33277e-006 11.2763 17.6778 17.72 3.40978e-070 0 2.77109e-239 46.6851
848 48.4 0.0125329 9.06617e-008 1.19576e-113 2.06998e-006 10.1209 19.5713 18.876 9.24677e-070 0 5.48617e-238 48.5807
849 50.4 0.014215 1.09038e-007 7.95539e-113 3.19599e-006 9.02988 20.7601 20.0537 2.49993e-069 0 1.0774e-236 49.8579
850 51.2 0.0161073 1.31027e-007 5.25659e-112 4.90541e-006 8.00863 21.0988 21.2479 6.73815e-069 0 2.09881e-235 50.3714
851 50.4 0.018234 1.57317e-007 3.44961e-111 7.48473e-006 7.06068 20.5448 22.4531 1.81062e-068 0 4.05562e-234 50.0768
852 48.8 0.0206218 1.88722e-007 2.24834e-110 1.13529e-005 6.18796 19.1675 23.6632 4.85051e-068 0 7.77373e-233 49.0393
853 46.8 0.0232998 2.26205e-007 1.45538e-109 1.71186e-005 5.39088 17.1335 24.8719 1.29546e-067 0 1.47805e-231 47.4196
854 44.8 0.0263003 2.70902e-007 9.35655e-109 2.56602e-005 4.66858 14.6738 26.0725 3.4493e-067 0 2.78765e-230 45.4413
855 43.2 0.0296587 3.24155e-007 5.97419e-108 3.82368e-005 4.01903 12.0409 27.2581 9.15618e-067 0 5.21525e-229 43.3477
856 41.2 0.0334139 3.87548e-007 3.7885e-107 5.66414e-005 3.43931 9.46655 28.4214 2.4231e-066 0 9.67833e-228 41.3607
857 40 0.0376084 4.62946e-007 2.38605e-106 8.34096e-005 2.92571 7.13087 29.5551 6.39296e-066 0 1.78161e-226 39.6494
858 38.8 0.0422888 5.52543e-007 1.4925e-105 0.000122104 2.47403 5.14649 30.652 1.68154e-065 0 3.25323e-225 38.3149
859 38 0.047506 6.5892e-007 9.27205e-105 0.000177694 2.07965 3.55874 31.7046 4.40947e-065 0 5.89257e-224 37.3907
860 37.2 0.0533157 7.85112e-007 5.72085e-104 0.000257066 1.73775 2.35776 32.7057 1.15276e-064 0 1.05872e-222 36.8548
861 36.8 0.0597785 9.34677e-007 3.50566e-103 0.0003697 1.44344 1.49665 33.6483 3.00447e-064 0 1.8869e-221 36.6485
862 36.4 0.0669603 1.11179e-006 2.13355e-102 0.000528546 1.19185 0.910248 34.5256 7.80673e-064 0 3.33582e-220 36.6951
863 36.4 0.074933 1.32135e-006 1.28962e-101 0.000751186 0.978259 0.530415 35.331 2.0223e-063 0 5.84986e-219 36.9154
864 36.8 0.0837745 1.56906e-006 7.74181e-101 0.00106131 0.798178 0.296135 36.0587 5.22269e-063 0 1.0176e-217 37.2378
865 37.2 0.0935693 1.86164e-006 4.61581e-100 0.00149062 0.647378 0.15841 36.703 1.34468e-062 0 1.75588e-216 37.6038
866 37.2 0.104409 2.20691e-006 2.73325e-099 0.00208124 0.52195 0.0811877 37.259 3.45156e-062 0 3.0054e-215 37.9686
867 37.2 0.116393 2.61398e-006 1.60743e-098 0.00288874 0.418322 0.0398673 37.7223 8.83259e-062 0 5.10267e-214 38.2998
868 37.2 0.129627 3.09352e-006 9.38884e-098 0.00398588 0.333277 0.0187569 38.0893 2.25338e-061 0 8.59372e-213 38.575
869 37.6 0.144228 3.65793e-006 5.44647e-097 0.00546727 0.263944 0.00845518 38.3572 5.73131e-061 0 1.43566e-211 38.7793
870 38.4 0.160319 4.32164e-006 3.13792e-096 0.00745499 0.207793 0.00365176 38.5237 1.45328e-060 0 2.3791e-210 38.9029
871 39.2 0.178035 5.10144e-006 1.79554e-095 0.0101054 0.162616 0.00151112 38.5876 3.67381e-060 0 3.91076e-209 38.9398
872 40 0.197518 6.01685e-006 1.0204e-094 0.0136173 0.126504 0.00059912 38.5482 9.2589e-060 0 6.37672e-208 38.8865
873 40.4 0.218924 7.09049e-006 5.7593e-094 0.0182414 0.0978274 0.000227586 38.406 2.32635e-059 0 1.03139e-206 38.7413
874 40.4 0.242416 8.34864e-006 3.22845e-093 0.0242916 0.0752018 8.28316e-005 38.1621 5.82729e-059 0 1.65476e-205 38.5041
875 40 0.268172 9.82169e-006 1.79739e-092 0.0321577 0.0574656 2.88844e-005 37.8185 1.45523e-058 0 2.63351e-204 38.1763
876 39.6 0.296379 1.15448e-005 9.93838e-092 0.0423198 0.0436515 9.65047e-006 37.3777 3.62301e-058 0 4.15743e-203 37.7601
877 39.2 0.327238 1.35588e-005 5.45773e-091 0.0553646 0.0329612 3.08924e-006 36.8434 8.99255e-058 0 6.51031e-202 37.259
