p	I1 / %
218	22.9
219	22.6
220	22.3
221	22.3
222	22.3
223	22.1
224	22.1
225	22.3
226	23.0
227	24.0
228	24.7
229	25.0
230	25.0
231	25.1
232	25.4
233	25.6
234	25.6
235	25.2
236	24.8
237	24.6
238	24.6
239	24.6
240	24.5
241	24.5
242	24.8
243	25.6
244	26.5
245	27.2
246	27.3
247	27.4
248	27.4
249	27.7
250	27.8
251	27.7
252	27.3
253	26.9
254	26.6
255	26.6
256	26.7
257	26.7
258	26.6
259	27.0
260	27.8
261	28.9
262	29.6
263	29.9
264	29.9
265	29.8
266	30.0
267	30.2
268	30.1
269	29.8
270	29.3
271	28.9
272	28.8
273	28.8
274	28.7
275	28.6
276	28.5
277	28.9
278	29.7
279	30.6
280	31.0
281	31.2
282	31.3
283	31.4
284	31.8
285	32.2
286	32.1
287	31.5
288	30.7
289	30.1
290	29.8
291	29.8
292	29.7
293	29.7
294	29.7
295	30.0
296	30.9
297	32.4
298	33.6
299	34.1
300	34.1
301	34.0
302	34.2
303	34.4
304	34.4
305	33.8
306	32.8
307	32.0
308	31.6
309	31.6
310	31.7
311	31.6
312	31.2
313	31.0
314	31.4
315	32.6
316	34.2
317	35.4
318	35.9
319	35.9
320	35.9
321	35.9
322	35.9
323	35.6
324	34.9
325	33.7
326	32.6
327	32.1
328	32.0
329	32.2
330	32.1
331	31.7
332	31.4
333	31.7
334	32.9
335	34.7
336	36.5
337	37.6
338	37.8
339	37.6
340	37.4
341	37.5
342	37.6
343	37.3
344	36.3
345	35.1
346	34.0
347	33.3
348	33.2
349	33.3
350	33.1
351	32.7
352	32.2
353	32.6
354	33.8
355	35.9
356	37.6
357	38.4
358	38.5
359	38.2
360	38.0
361	38.2
362	38.4
363	38.4
364	37.6
365	36.5
366	35.3
367	34.6
368	34.3
369	34.6
370	34.6
371	34.3
372	33.8
373	33.7
374	34.3
375	35.9
376	38.1
377	39.7
378	40.3
379	39.9
380	39.3
381	38.9
382	38.9
383	39.0
384	38.9
385	38.0
386	36.7
387	35.5
388	34.8
389	34.6
390	34.7
391	34.7
392	34.6
393	34.4
394	34.4
395	34.7
396	35.9
397	38.1
398	40.4
399	41.7
400	42.0
401	41.6
402	40.9
403	40.4
404	40.2
405	40.3
406	39.9
407	39.1
408	37.8
409	36.7
410	35.8
411	35.5
412	35.4
413	35.4
414	35.0
415	34.5
416	34.1
417	34.4
418	35.6
419	37.7
420	40.2
421	42.2
422	43.0
423	42.9
424	42.2
425	41.5
426	41.1
427	41.2
428	41.2
429	40.7
430	39.6
431	38.3
432	36.8
433	35.8
434	35.2
435	35.0
436	35.3
437	35.3
438	35.0
439	35.0
440	35.4
441	36.7
442	39.1
443	42.0
444	44.3
445	45.3
446	45.0
447	44.2
448	43.1
449	42.4
450	42.4
451	42.7
452	42.7
453	42.0
454	40.6
455	39.0
456	37.5
457	36.5
458	36.2
459	36.4
460	36.8
461	36.8
462	36.5
463	36.2
464	36.2
465	37.1
466	39.3
467	42.4
468	45.3
469	46.8
470	46.9
471	45.7
472	43.9
473	42.3
474	41.8
475	42.3
476	42.8
477	42.6
478	41.6
479	40.3
480	38.6
481	37.2
482	36.0
483	35.6
484	35.9
485	36.4
486	36.6
487	36.5
488	36.3
489	36.3
490	37.1
491	39.2
492	42.5
493	46.0
494	48.4
495	49.0
496	48.3
497	46.8
498	45.3
499	44.2
500	44.2
501	45.0
502	45.7
503	45.6
504	44.2
505	42.1
506	39.6
507	37.5
508	36.3
509	36.0
510	36.6
511	37.5
512	38.7
513	38.6
514	38.3
515	37.9
516	37.7
517	38.5
518	40.7
519	44.5
520	48.3
521	50.6
522	50.9
523	49.8
524	48.1
525	46.6
526	45.4
527	45.4
528	46.1
529	47.2
530	47.5
531	46.6
532	44.5
533	41.9
534	39.3
535	37.4
536	36.6
537	37.0
538	38.2
539	39.3
540	40.1
541	40.1
542	39.5
543	38.9
544	38.7
545	39.5
546	41.7
547	45.3
548	49.4
549	52.3
550	53.2
551	52.5
552	50.7
553	48.8
554	47.0
555	45.9
556	46.0
557	47.2
558	48.5
559	48.9
560	47.7
561	45.3
562	42.4
563	39.7
564	37.7
565	36.5
566	36.4
567	37.5
568	39.1
569	40.5
570	41.1
571	41.0
572	40.5
573	39.9
574	39.7
575	40.4
576	42.4
577	46.1
578	50.5
579	53.9
580	55.3
581	54.8
582	53.0
583	50.8
584	48.6
585	47.0
586	46.2
587	46.6
588	47.8
589	49.0
590	49.2
591	47.8
592	45.1
593	42.1
594	39.3
595	37.2
596	35.9
597	35.7
598	36.6
599	38.4
600	40.4
601	41.6
602	42.0
603	41.9
604	41.4
605	40.8
606	40.4
607	40.9
608	42.4
609	45.6
610	50.0
611	54.4
612	56.9
613	57.4
614	56.2
615	54.1
616	51.6
617	49.4
618	47.7
619	46.9
620	47.4
621	48.7
622	49.9
623	50.3
624	49.3
625	47.1
626	44.3
627	41.4
628	38.8
629	36.9
630	35.8
631	35.8
632	36.9
633	38.8
634	40.8
635	42.4
636	43.0
637	43.0
638	42.6
639	42.0
640	41.5
641	41.3
642	41.7
643	43.2
644	46.1
645	50.4
646	55.0
647	58.3
648	59.6
649	59.1
650	57.3
651	55.0
652	52.5
653	50.4
654	48.7
655	48.0
656	48.2
657	49.3
658	50.6
659	51.4
660	51.1
661	49.6
662	47.0
663	44.2
664	41.4
665	39.0
666	37.1
667	36.1
668	35.8
669	36.4
670	37.9
671	39.9
672	41.9
673	43.3
674	43.9
675	43.8
676	43.2
677	42.7
678	42.2
679	41.9
680	42.0
681	42.6
682	44.2
683	47.2
684	51.7
685	56.5
686	60.1
687	61.7
688	61.5
689	59.9
690	57.2
691	54.4
692	51.8
693	49.7
694	48.1
695	47.2
696	47.1
697	47.8
698	49.0
699	50.2
700	50.9
701	50.2
702	48.6
703	46.4
704	44.0
705	41.4
706	39.3
707	37.7
708	36.5
709	36.1
710	36.3
711	37.5
712	39.3
713	41.3
714	43.1
715	44.3
716	44.8
717	45.0
718	44.9
719	44.5
720	43.8
721	43.1
722	42.6
723	42.5
724	42.8
725	44.0
726	46.2
727	49.8
728	54.3
729	58.8
730	62.2
731	64.0
732	64.3
733	63.4
734	61.5
735	59.2
736	56.8
737	54.5
738	52.5
739	50.9
740	49.8
741	49.4
742	49.4
743	50.0
744	51.0
745	52.1
746	52.7
747	52.5
748	51.3
749	49.4
750	47.2
751	44.8
752	42.4
753	40.4
754	38.6
755	37.1
756	36.0
757	35.6
758	35.7
759	36.6
760	38.2
761	40.0
762	41.5
763	43.0
764	44.2
765	45.1
766	45.7
767	46.0
768	46.0
769	45.8
770	45.4
771	45.1
772	44.7
773	44.3
774	43.9
775	43.9
776	44.5
777	46.1
778	48.9
779	52.7
780	57.0
781	60.9
782	64.1
783	66.1
784	67.0
785	66.7
786	65.3
787	63.3
788	60.5
789	57.0
790	53.1
791	49.9
792	47.6
793	45.8
794	44.4
795	43.4
796	42.1
797	41.6
798	42.5
799	45.3
800	48.4
801	50.8
802	52.1
803	52.5
804	52.0
805	50.8
806	49.2
807	47.3
808	45.3
809	43.4
810	41.7
811	40.2
812	38.9
813	37.9
814	37.1
815	36.6
816	36.6
817	37.0
818	37.7
819	38.7
820	39.9
821	41.4
822	42.7
823	44.0
824	45.1
825	46.1
826	46.7
827	47.2
828	47.3
829	47.3
830	47.3
831	47.3
832	47.3
833	47.1
834	46.7
835	46.3
836	45.8
837	45.4
838	45.0
839	44.9
840	45.2
841	45.8
842	47.2
843	49.2
844	51.7
845	54.4
846	57.2
847	60.5
848	63.6
849	66.3
850	67.9
851	67.9
852	66.7
853	64.9
854	63.0
855	61.1
856	59.4
857	57.7
858	56.2
859	55.0
860	54.0
861	53.3
862	52.6
863	52.3
864	52.1
865	51.8
866	51.2
867	50.1
868	49.1
869	48.5
870	48.2
871	48.4
872	48.8
873	49.5
874	50.3
875	51.3
876	52.4
877	53.5
878	54.1
879	54.4
880	54.2
881	53.8
882	52.8
883	51.7
884	50.2
885	48.8
886	47.2
887	45.9
888	44.4
889	43.1
890	41.8
891	40.6
892	39.7
893	39.0
894	38.2
895	37.6
896	37.0
897	36.5
898	36.2
899	36.2
900	36.2
901	36.4
902	36.7
903	37.1
904	37.6
905	38.3
906	39.0
907	39.9
908	40.9
909	41.9
910	42.8
911	43.8
912	44.5
913	45.2
914	45.7
915	46.4
916	46.8
917	47.2
918	47.6
919	47.9
920	48.0
921	48.3
922	48.4
923	48.6
924	48.6
925	48.7
926	48.6
927	48.6
928	48.6
929	48.6
930	48.5
931	48.4
932	48.2
933	48.0
934	47.7
935	47.5
936	47.1
937	46.7
938	46.3
939	46.0
940	45.6
941	45.2
942	44.7
943	44.3
944	44.1
945	44.1
946	44.1
947	44.1
948	44.3
949	44.5
950	44.9
951	45.4
952	46.1
953	47.0
954	47.9
955	49.0
956	50.2
957	51.5
958	52.9
959	54.4
960	56.0
961	57.6
962	59.2
963	60.8
964	62.3
965	63.8
966	65.1
967	66.3
968	67.4
969	68.5
970	69.2
971	69.8
972	70.3
973	70.9
974	71.5
975	72.0
976	72.5
977	72.9
978	73.0
979	73.0
980	73.0
981	72.9
982	72.9
983	72.9
984	72.8
985	72.6
986	72.3
987	72.1
988	71.9
989	71.7
990	71.6
991	71.3
992	71.0
993	70.7
994	70.4
995	70.3
996	70.0
997	69.9
998	69.6
999	69.5
1000	69.3
1001	69.1
1002	69.1
1003	68.8
1004	68.5
1005	68.2
1006	68.0
1007	67.9
1008	67.7
1009	67.7
1010	67.6
1011	67.4
1012	67.2
1013	67.1
1014	67.0
1015	67.0
1016	67.0
1017	67.0
1018	67.0
1019	67.0
1020	67.0
1021	67.1
1022	67.1
1023	67.1
1024	67.2
1025	67.2
1026	67.2
1027	67.1
1028	66.8
1029	66.7
1030	66.7
1031	66.6
1032	66.6
1033	66.6
1034	66.7
1035	66.7
1036	66.9
1037	67.4
1038	67.7
1039	67.9
1040	68.3
1041	68.3
1042	68.3
1043	68.2
1044	68.2
1045	68.4
1046	68.7
1047	69.1
1048	69.5
1049	70.0
1050	70.5
1051	70.9
1052	71.3
1053	71.6
1054	71.5
1055	71.4
1056	71.3
1057	71.3
1058	71.4
1059	71.7
1060	72.0
1061	72.4
1062	72.5
1063	72.7
1064	72.8
1065	72.9
1066	72.9
1067	72.9
1068	72.5
1069	72.0
1070	71.4
1071	71.2
1072	70.4
1073	69.2
1074	67.8
1075	66.7
1076	66.3
1077	66.3
1078	66.2
1079	65.8
1080	64.9
1081	63.8
1082	62.7
1083	61.6
1084	60.4
1085	59.0
1086	57.4
1087	55.9
1088	54.3
1089	52.8
1090	51.3
1091	49.9
1092	48.5
1093	47.3
1094	46.2
1095	45.3
1096	44.4
1097	43.8
1098	43.2
1099	42.8
1100	42.6
1101	42.5
1102	42.5
1103	42.7
1104	42.9
1105	43.3
1106	43.6
1107	44.1
1108	44.5
1109	45.0
1110	45.4
1111	45.9
1112	46.3
1113	46.7
1114	46.9
1115	47.1
1116	47.1
1117	47.3
1118	47.3
1119	47.4
1120	47.4
1121	47.4
1122	47.3
1123	47.3
1124	47.2
1125	47.1
1126	46.7
1127	46.3
1128	45.9
1129	45.5
1130	45.0
1131	44.6
1132	43.8
1133	43.1
1134	42.4
1135	41.7
1136	40.9
1137	40.1
1138	39.2
1139	38.2
1140	37.2
1141	36.3
1142	35.5
1143	34.9
1144	34.3
1145	33.9
1146	33.5
1147	33.5
1148	33.6
1149	34.0
1150	34.4
1151	35.0
1152	35.4
1153	36.1
1154	36.8
1155	37.7
1156	38.7
1157	39.8
1158	40.9
1159	42.2
1160	43.5
1161	44.8
1162	46.1
1163	47.4
1164	48.3
1165	49.2
1166	49.8
1167	50.1
1168	50.1
1169	49.6
1170	48.8
1171	47.8
1172	46.4
1173	45.0
1174	43.5
1175	42.3
1176	41.4
1177	41.0
1178	41.1
1179	41.6
1180	42.7
1181	44.2
1182	46.1
1183	48.2
1184	50.2
1185	52.2
1186	54.3
1187	56.3
1188	58.2
1189	60.0
1190	61.6
1191	63.2
1192	64.6
1193	65.8
1194	66.5
1195	66.9
1196	66.8
1197	65.7
1198	63.9
1199	61.4
1200	58.5
1201	55.1
1202	51.6
1203	48.2
1204	45.1
1205	42.8
1206	41.2
1207	40.6
1208	40.5
1209	40.9
1210	41.6
1211	42.4
1212	43.1
1213	43.9
1214	44.4
1215	44.8
1216	44.8
1217	44.5
1218	44.0
1219	43.6
1220	43.1
1221	42.4
1222	41.5
1223	40.4
1224	39.1
1225	37.7
1226	36.3
1227	34.9
1228	33.7
1229	32.9
1230	32.5
1231	32.5
1232	32.8
1233	33.3
1234	34.0
1235	35.0
1236	36.4
1237	38.0
1238	39.7
1239	41.4
1240	43.2
1241	44.6
1242	45.7
1243	46.5
1244	46.7
1245	46.1
1246	44.7
1247	43.0
1248	41.1
1249	39.6
1250	39.0
1251	39.3
1252	40.5
1253	42.7
1254	45.5
1255	48.6
1256	51.8
1257	54.6
1258	57.2
1259	59.5
1260	61.4
1261	62.9
1262	63.6
1263	63.7
1264	62.5
1265	60.3
1266	56.8
1267	52.4
1268	47.8
1269	43.9
1270	41.0
1271	39.5
1272	39.0
1273	39.4
1274	40.3
1275	41.3
1276	42.1
1277	42.5
1278	42.7
1279	42.6
1280	42.2
1281	41.3
1282	40.0
1283	38.6
1284	37.2
1285	35.6
1286	34.0
1287	32.3
1288	31.2
1289	30.8
1290	31.1
1291	31.9
1292	33.1
1293	34.6
1294	36.2
1295	38.2
1296	40.3
1297	42.4
1298	43.9
1299	44.7
1300	44.6
1301	43.5
1302	41.5
1303	39.5
1304	37.9
1305	37.4
1306	38.2
1307	40.3
1308	43.5
1309	47.1
1310	50.6
1311	53.6
1312	56.1
1313	58.5
1314	60.1
1315	60.9
1316	60.3
1317	57.7
1318	53.4
1319	48.2
1320	43.4
1321	40.0
1322	38.1
1323	37.8
1324	38.3
1325	39.2
1326	40.1
1327	40.8
1328	41.1
1329	41.0
1330	40.2
1331	39.1
1332	37.5
1333	35.5
1334	33.2
1335	31.3
1336	30.1
1337	29.8
1338	30.1
1339	31.3
1340	33.2
1341	35.6
1342	38.1
1343	40.4
1344	42.3
1345	43.3
1346	42.8
1347	41.0
1348	38.8
1349	36.7
1350	35.5
1351	35.6
1352	37.1
1353	40.4
1354	44.8
1355	49.4
1356	53.0
1357	55.9
1358	57.9
1359	58.5
1360	57.4
1361	54.3
1362	49.5
1363	44.2
1364	39.8
1365	37.0
1366	36.0
1367	36.5
1368	37.7
1369	38.9
1370	39.8
1371	40.1
1372	39.7
1373	38.7
1374	36.9
1375	34.5
1376	32.0
1377	30.0
1378	28.9
1379	29.1
1380	30.3
1381	32.2
1382	34.6
1383	37.4
1384	39.7
1385	41.5
1386	42.1
1387	41.3
1388	39.3
1389	36.9
1390	35.2
1391	35.2
1392	37.2
1393	41.0
1394	45.6
1395	50.1
1396	53.7
1397	56.4
1398	57.7
1399	56.7
1400	52.7
1401	46.8
1402	41.0
1403	37.0
1404	35.1
1405	35.0
1406	35.8
1407	37.0
1408	37.9
1409	38.5
1410	38.1
1411	36.8
1412	34.4
1413	31.5
1414	29.1
1415	27.9
1416	28.1
1417	29.6
1418	31.8
1419	34.6
1420	37.5
1421	39.7
1422	40.8
1423	40.3
1424	38.3
1425	35.9
1426	34.1
1427	34.1
1428	36.2
1429	40.4
1430	45.5
1431	50.3
1432	53.8
1433	56.0
1434	55.6
1435	52.0
1436	45.8
1437	39.9
1438	35.9
1439	34.2
1440	34.1
1441	34.9
1442	35.7
1443	36.2
1444	35.9
1445	34.9
1446	32.8
1447	30.0
1448	27.5
1449	26.5
1450	27.0
1451	29.0
1452	31.6
1453	34.4
1454	36.9
1455	38.5
1456	38.5
1457	36.9
1458	34.6
1459	33.1
1460	33.1
1461	35.4
1462	39.6
1463	44.8
1464	49.4
1465	52.6
1466	53.6
1467	51.1
1468	45.3
1469	39.2
1470	34.8
1471	32.8
1472	32.7
1473	33.9
1474	35.3
1475	36.6
1476	36.6
1477	34.9
1478	31.8
1479	28.7
1480	26.8
1481	26.8
1482	28.3
1483	31.0
1484	34.1
1485	36.8
1486	38.1
1487	37.6
1488	35.7
1489	33.5
1490	32.4
1491	33.3
1492	36.1
1493	40.6
1494	45.7
1495	50.0
1496	51.7
1497	49.6
1498	44.0
1499	38.0
1500	33.8
1501	31.8
1502	31.8
1503	32.9
1504	34.4
1505	35.3
1506	34.6
1507	32.2
1508	28.9
1509	26.5
1510	25.8
1511	27.0
1512	29.4
1513	32.5
1514	35.1
1515	36.3
1516	35.6
1517	33.7
1518	31.9
1519	31.5
1520	33.2
1521	36.8
1522	41.7
1523	46.7
1524	49.6
1525	48.5
1526	43.2
1527	37.2
1528	32.7
1529	30.6
1530	30.1
1531	30.8
1532	32.0
1533	32.8
1534	31.9
1535	29.5
1536	25.7
1537	24.5
1538	25.1
1539	27.2
1540	30.4
1541	33.4
1542	35.1
1543	35.1
1544	33.4
1545	31.6
1546	30.9
1547	32.2
1548	35.4
1549	40.0
1550	44.4
1551	46.8
1552	44.9
1553	39.6
1554	34.1
1555	30.6
1556	29.2
1557	29.5
1558	30.7
1559	31.8
1560	31.3
1561	29.3
1562	26.6
1563	24.8
1564	24.6
1565	26.2
1566	29.1
1567	32.1
1568	33.7
1569	33.4
1570	31.9
1571	30.5
1572	30.4
1573	32.1
1574	35.6
1575	39.9
1576	43.3
1577	43.6
1578	39.9
1579	34.6
1580	30.4
1581	28.5
1582	28.3
1583	29.3
1584	30.3
1585	30.2
1586	28.5
1587	26.1
1588	24.5
1589	24.5
1590	26.2
1591	29.0
1592	31.4
1593	32.4
1594	31.7
1595	30.2
1596	29.3
1597	29.9
1598	32.3
1599	35.8
1600	39.0
1601	40.5
1602	38.6
1603	33.9
1604	29.6
1605	27.3
1606	26.8
1607	27.3
1608	28.0
1609	27.8
1610	26.4
1611	24.6
1612	23.4
1613	23.5
1614	25.1
1615	27.5
1616	29.5
1617	30.4
1618	30.0
1619	29.2
1620	29.1
1621	30.5
1622	33.0
1623	35.5
1624	37.1
1625	36.4
1626	32.9
1627	29.0
1628	26.6
1629	26.0
1630	26.3
1631	26.8
1632	26.8
1633	25.8
1634	24.3
1635	23.5
1636	23.7
1637	24.6
1638	25.8
1639	26.5
1640	26.6
1641	26.0
1642	25.7
1643	26.9
1644	28.9
1645	30.9
1646	32.5
1647	33.1
1648	31.7
1649	28.7
1650	26.1
1651	25.0
1652	25.0
1653	25.2
1654	25.1
1655	24.4
1656	23.5
1657	23.0
1658	23.2
1659	24.4
1660	26.0
1661	27.4
1662	28.0
1663	28.0
1664	28.1
1665	28.9
1666	30.0
1667	31.0
1668	31.4
1669	30.9
1670	28.8
1671	26.0
1672	24.1
1673	23.3
1674	22.9
1675	22.9
1676	22.8
1677	22.5
1678	22.1
1679	22.2
1680	22.8
1681	23.9
1682	25.1
1683	26.1
1684	26.7
1685	27.2
1686	27.6
1687	28.3
1688	28.5
1689	28.5
1690	27.7
1691	26.1
1692	24.1
1693	22.5
1694	21.5
1695	21.1
1696	21.0
1697	21.1
1698	21.1
1699	21.0
1700	21.1
1701	21.9
1702	22.9
1703	24.2
1704	25.3
1705	25.9
1706	26.1
1707	26.1
1708	25.9
1709	25.5
1710	25.1
1711	24.2
1712	22.6
1713	21.0
1714	19.8
1715	19.4
1716	19.3
1717	19.5
1718	19.6
1719	19.6
1720	19.8
1721	20.5
1722	21.7
1723	22.9
1724	24.0
1725	24.3
1726	24.2
1727	23.7
1728	23.3
1729	22.9
1730	22.4
1731	21.4
1732	19.8
1733	18.3
1734	17.4
1735	17.0
1736	17.0
1737	17.1
1738	17.3
1739	17.6
1740	18.2
1741	19.0
1742	20.1
1743	21.1
1744	21.6
1745	21.6
1746	21.2
1747	20.6
1748	20.1
1749	19.7
1750	18.9
1751	17.7
1752	16.5
1753	15.6
1754	15.3
1755	15.4
1756	15.4
1757	15.4
1758	15.3
1759	15.5
1760	16.2
1761	17.2
1762	18.1
1763	18.5
1764	18.5
1765	18.1
1766	17.4
1767	16.9
1768	16.2
1769	15.3
1770	14.2
1771	13.4
1772	13.0
1773	13.0
1774	13.1
1775	13.4
1776	13.4
1777	13.7
1778	14.1
1779	14.8
1780	15.2
1781	15.5
1782	15.5
1783	15.3
1784	14.8
1785	14.3
1786	13.8
1787	13.0
1788	12.1
1789	11.3
1790	10.7
1791	10.5
1792	10.5
1793	10.5
1794	10.5
1795	10.8
1796	11.2
1797	11.6
1798	12.0
1799	12.3
1800	12.3
1801	12.2
1802	11.8
1803	11.3
1804	10.7
1805	10.0
1806	9.5
1807	9.0
1808	8.7
1809	8.7
1810	8.6
1811	8.7
1812	8.8
1813	9.1
1814	9.2
1815	9.2
1816	9.3
1817	9.4
1818	9.4
1819	9.2
1820	8.8
1821	8.2
1822	7.6
1823	7.2
1824	6.8
1825	6.6
1826	6.4
1827	6.4
1828	6.4
1829	6.4
1830	6.4
1831	6.4
1832	6.4
1833	6.5
1834	6.7
1835	6.8
1836	6.5
1837	6.0
1838	5.6
1839	5.2
1840	4.9
1841	4.6
1842	4.4
1843	4.4
1844	4.4
1845	4.4
1846	4.4
1847	4.4
1848	4.4
1849	4.4
1850	4.4
1851	4.4
1852	4.4
1853	4.0
1854	3.8
1855	3.7
1856	3.5
1857	3.4
1858	3.2
1859	3.1
1860	3.0
1861	3.0
1862	3.0
1863	3.0
1864	2.8
1865	2.8
1866	2.8
1867	2.8
1868	2.8
1869	2.7
1870	2.6
1871	2.4
1872	2.2
1873	2.1
1874	2.0
1875	2.0
1876	2.0
1877	2.0
1878	2.0
1879	2.0
1880	1.9
1881	1.9
1882	1.9
1883	1.8
1884	1.7
1885	1.7
1886	1.6
1887	1.6
1888	1.4
1889	1.4
1890	1.2
1891	1.2
1892	1.2
1893	1.2
1894	1.2
1895	1.2
1896	1.2
1897	1.2
1898	1.2
1899	1.2
1900	1.2
1901	1.2
1902	1.2
1903	1.2
1904	1.1
1905	1.1
1906	1.1
1907	1.1
1908	1.1
1909	1.0
1910	1.0
1911	1.0
1912	0.9
1913	0.9
1914	0.9
1915	0.9
1916	0.8
1917	0.8
1918	0.8
1919	0.8
1920	0.8
1921	0.8
1922	0.8
1923	0.8
1924	0.8
1925	0.8
1926	0.8
1927	0.8
1928	0.8
1929	0.8
1930	0.8
1931	0.8
1932	0.8
1933	0.8
1934	0.8
1935	0.8
1936	0.8
1937	0.8
1938	0.8
1939	0.8
1940	0.8
1941	0.8
1942	0.8
1943	0.8
1944	0.8
1945	0.8
1946	0.8
1947	0.8
1948	0.8
1949	0.8
1950	0.8
1951	0.8
1952	0.8
1953	0.8
1954	0.8
1955	0.8
1956	0.8
1957	0.8
1958	0.8
1959	0.8
1960	0.8
1961	0.8
1962	0.8
1963	0.8
1964	0.8
1965	0.8
1966	0.8
1967	0.8
1968	0.8
1969	0.8
1970	0.8
1971	0.8
1972	0.8
1973	0.8
1974	0.8
1975	0.8
1976	0.8
1977	0.8
1978	0.8
1979	0.8
1980	0.8
1981	0.8
1982	0.8
1983	0.8
1984	0.8
1985	0.8
1986	0.7
1987	0.7
1988	0.7
1989	0.7
1990	0.7
1991	0.7
1992	0.7
1993	0.7
1994	0.7
1995	0.7
1996	0.6
1997	0.6
1998	0.6
1999	0.6
2000	0.6
2001	0.6
2002	0.6
2003	0.6
2004	0.5
2005	0.5
2006	0.5
2007	0.5
2008	0.5
2009	0.5
2010	0.5
2011	0.5
2012	0.5
2013	0.5
2014	0.5
2015	0.5
2016	0.5
2017	0.5
2018	0.5
2019	0.5
2020	0.5
2021	0.5
2022	0.5
2023	0.4
2024	0.4
2025	0.4
2026	0.4
2027	0.4
2028	0.4
2029	0.4
2030	0.4
2031	0.4
2032	0.4
2033	0.4
2034	0.4
2035	0.4
2036	0.4
2037	0.4
2038	0.4
2039	0.4
2040	0.4
2041	0.4
2042	0.4
2043	0.4
2044	0.4
2045	0.4
2046	0.4
2047	0.4
