817 24.7 9.66656e-013 0.000105578 7.61774e-010 5.12332e-126 4.43577e-092 0 8.68563e-256 21.8311 1.07829e-009 0.762392 22.5936
818 24.7 1.73605e-012 0.000124047 9.3217e-010 3.38645e-125 1.47642e-091 0 1.66264e-254 23.1272 4.38343e-009 0.880376 24.0077
819 25.1 3.10039e-012 0.000145602 1.13975e-009 2.22471e-124 4.89758e-091 0 3.15924e-253 24.3783 1.70734e-008 1.01394 25.3924
820 25.8 5.50602e-012 0.000170733 1.39241e-009 1.45257e-123 1.61912e-090 0 5.95878e-252 25.5694 6.37173e-008 1.16468 26.7343
821 26.8 9.72353e-012 0.000200003 1.69969e-009 9.42623e-123 5.33466e-090 0 1.11563e-250 26.6853 2.27836e-007 1.33431 28.0198
822 28 1.70756e-011 0.000234057 2.07309e-009 6.07957e-122 1.75171e-089 0 2.07336e-249 27.7114 7.8058e-007 1.52461 29.2362
823 29.4 2.9819e-011 0.000273637 2.52646e-009 3.89712e-121 5.73252e-089 0 3.82486e-248 28.6339 2.56237e-006 1.73747 30.3716
824 30.9 5.17816e-011 0.000319594 3.07645e-009 2.48285e-120 1.86964e-088 0 7.00402e-247 29.4399 8.05926e-006 1.97481 31.4151
825 32.4 8.94178e-011 0.000372897 3.74311e-009 1.57214e-119 6.07712e-088 0 1.27311e-245 30.1181 2.42872e-005 2.23867 32.3572
826 33.6 1.53546e-010 0.000434658 4.55052e-009 9.89394e-119 1.96864e-087 0 2.29708e-244 30.6588 7.01277e-005 2.53108 33.1904
827 34.6 2.6219e-010 0.000506145 5.52756e-009 6.18845e-118 6.35569e-087 0 4.11411e-243 31.0539 0.000194013 2.85415 33.9088
828 35.2 4.45206e-010 0.000588804 6.70889e-009 3.84707e-117 2.04497e-086 0 7.31414e-242 31.2978 0.000514282 3.20996 34.5088
829 35.6 7.51747e-010 0.000684281 8.13604e-009 2.37691e-116 6.55755e-086 0 1.29074e-240 31.3866 0.00130618 3.60061 34.9892
830 35.8 1.26226e-009 0.000794451 9.85871e-009 1.4596e-115 2.09567e-085 0 2.26103e-239 31.3193 0.00317856 4.02816 35.3514
831 35.9 2.1076e-009 0.000921441 1.19364e-008 8.90814e-115 6.67472e-085 0 3.93152e-238 31.0966 0.00741121 4.49459 35.5996
832 36 3.49941e-009 0.00106767 1.44401e-008 5.40353e-114 2.11871e-084 0 6.78587e-237 30.7221 0.0165568 5.00181 35.7415
833 36 5.77786e-009 0.00123587 1.74546e-008 3.25764e-113 6.70252e-084 0 1.16262e-235 30.2011 0.03544 5.55159 35.7893
834 35.9 9.48648e-009 0.00142915 2.10813e-008 1.95193e-112 2.11316e-083 0 1.97725e-234 29.5413 0.0726842 6.14555 35.7609
835 35.7 1.54885e-008 0.00165102 2.54407e-008 1.16241e-111 6.63982e-083 0 3.3379e-233 28.7522 0.142829 6.78512 35.6818
836 35.6 2.51465e-008 0.00190544 3.06764e-008 6.88006e-111 2.07925e-082 0 5.59337e-232 27.8451 0.268918 7.47151 35.5874
837 35.5 4.05986e-008 0.00219687 3.69595e-008 4.04725e-110 6.48914e-082 0 9.30387e-231 26.8324 0.485126 8.20563 35.5254
838 35.5 6.51794e-008 0.00253036 4.4493e-008 2.36626e-109 2.01835e-081 0 1.53618e-229 25.7281 0.83853 8.98812 35.5573
839 35.5 1.04058e-007 0.00291159 5.35184e-008 1.37499e-108 6.25651e-081 0 2.51774e-228 24.5465 1.38871 9.81928 35.7574
840 35.8 1.65199e-007 0.00334692 6.43219e-008 7.94099e-108 1.93284e-080 0 4.09608e-227 23.3027 2.2036 10.699 36.2087
841 36.6 2.60797e-007 0.00384351 7.7243e-008 4.5581e-107 5.951e-080 0 6.61478e-226 22.012 3.35031 11.6268 36.9929
842 37.8 4.09415e-007 0.0044094 9.2684e-008 2.60033e-106 1.82604e-079 0 1.06035e-224 20.6893 4.88051 12.6018 38.176
843 39.7 6.39133e-007 0.00505359 1.11121e-007 1.47438e-105 5.5842e-079 0 1.68724e-223 19.3494 6.81201 13.6225 39.789
844 41.8 9.92165e-007 0.00578613 1.33116e-007 8.30855e-105 1.70192e-078 0 2.66495e-222 18.0063 9.10992 14.687 41.809
845 44.2 1.53159e-006 0.00661827 1.59335e-007 4.65346e-104 5.16946e-078 0 4.17824e-221 16.6731 11.673 15.793 44.1458
846 46.5 2.35107e-006 0.00756257 1.90561e-007 2.59038e-103 1.56488e-077 0 6.50257e-220 15.3619 14.3312 16.9375 46.6381
847 49.1 3.58884e-006 0.00863302 2.27722e-007 1.43313e-102 4.72109e-077 0 1.00454e-218 14.0834 16.8581 18.117 49.0671
848 51.5 5.44765e-006 0.00984519 2.71906e-007 7.8803e-102 1.4195e-076 0 1.54041e-217 12.8471 19.0005 19.3275 51.185
849 53.5 8.22298e-006 0.0112164 3.24399e-007 4.30661e-101 4.25357e-076 0 2.34475e-216 11.661 20.5187 20.5646 52.7556
850 54.4 1.23428e-005 0.0127659 3.86708e-007 2.33919e-100 1.27029e-075 0 3.54279e-215 10.5319 21.2308 21.8232 53.5986
851 54 1.84232e-005 0.014515 4.60609e-007 1.26278e-099 3.78075e-075 0 5.31354e-214 9.46471 21.048 23.0978 53.625
852 52.4 2.73453e-005 0.0164874 5.48184e-007 6.7753e-099 1.12146e-074 0 7.91063e-213 8.4634 19.9933 24.3823 52.8555
853 50.5 4.03612e-005 0.0187092 6.51877e-007 3.61296e-098 3.31524e-074 0 1.16903e-211 7.53039 18.1965 25.6704 51.416
854 48.5 5.92396e-005 0.0212093 7.7455e-007 1.91485e-097 9.76733e-074 0 1.71488e-210 6.66692 15.8679 26.9552 49.5113
855 46.8 8.6462e-005 0.0240196 9.19555e-007 1.00865e-096 2.86791e-073 0 2.49705e-209 5.87311 13.2581 28.2298 47.3851
856 45.2 0.000125488 0.0271752 1.09082e-006 5.28058e-096 8.39234e-073 0 3.6092e-208 5.14808 10.6138 29.4867 45.2759
857 43.7 0.000181112 0.0307149 1.29291e-006 2.74763e-095 2.44754e-072 0 5.17826e-207 4.49012 8.14126 30.7183 43.3806
858 42.5 0.000259931 0.0346812 1.5312e-006 1.42092e-094 7.11383e-072 0 7.37473e-206 3.89678 5.9833 31.917 41.832
859 41.4 0.000370964 0.0391207 1.81193e-006 7.3033e-094 2.06066e-071 0 1.04255e-204 3.36503 4.21327 33.075 40.6928
860 40.7 0.000526469 0.0440846 2.14237e-006 3.7308e-093 5.9489e-071 0 1.46298e-203 2.89139 2.84268 34.1847 39.9634
861 40.2 0.000742983 0.0496291 2.531e-006 1.89418e-092 1.71158e-070 0 2.03782e-202 2.47206 1.83766 35.2384 39.5985
862 39.9 0.00104268 0.0558154 2.98768e-006 9.55819e-092 4.90776e-070 0 2.81764e-201 2.10304 1.13823 36.2289 39.527
863 39.8 0.00145508 0.0627104 3.52389e-006 4.79364e-091 1.40249e-069 0 3.86717e-200 1.78021 0.675503 37.149 39.6688
864 40 0.00201925 0.0703872 4.15293e-006 2.38941e-090 3.99433e-069 0 5.26854e-199 1.49944 0.384107 37.992 39.9479
865 40.2 0.00278649 0.0789252 4.89026e-006 1.18373e-089 1.13375e-068 0 7.12486e-198 1.25667 0.20927 38.7516 40.2993
866 40.1 0.00382377 0.088411 5.75378e-006 5.82838e-089 3.20713e-068 0 9.56426e-197 1.04797 0.109242 39.4223 40.6717
867 39.8 0.00521784 0.0989385 6.76426e-006 2.8522e-088 9.04162e-068 0 1.27443e-195 0.869587 0.0546392 39.9988 41.0272
868 39.7 0.00708035 0.110609 7.9457e-006 1.38722e-087 2.54041e-067 0 1.68566e-194 0.717978 0.0261846 40.4767 41.3386
869 40 0.00955399 0.123534 9.32586e-006 6.70578e-087 7.1136e-067 0 2.21315e-193 0.589854 0.0120232 40.8524 41.5874
870 40.5 0.0128198 0.137832 1.09368e-005 3.22172e-086 1.9852e-066 0 2.88432e-192 0.482184 0.00528956 41.1228 41.7609
871 41.2 0.0171057 0.153633 1.28155e-005 1.53837e-085 5.52135e-066 0 3.73134e-191 0.392207 0.00222972 41.2859 41.8511
872 41.8 0.022697 0.171074 1.50047e-005 7.3008e-085 1.53044e-065 0 4.79153e-190 0.317434 0.000900553 41.3403 41.8524
873 42.3 0.0299474 0.190306 1.75535e-005 3.44362e-084 4.22781e-065 0 6.10764e-189 0.255639 0.000348496 41.2856 41.7619
874 42.6 0.0392932 0.21149 2.05185e-005 1.61434e-083 1.16397e-064 0 7.72791e-188 0.20485 0.000129216 41.1223 41.5781
875 42.8 0.0512673 0.234798 2.39647e-005 7.52161e-083 3.19373e-064 0 9.70598e-187 0.163335 4.59054e-005 40.8517 41.3012
876 42.7 0.0665164 0.260416 2.79667e-005 3.48307e-082 8.73337e-064 0 1.21006e-185 0.129586 1.56257e-005 40.4758 40.9324
877 42.4 0.0858188 0.288543 3.26105e-005 1.60305e-081 2.38009e-063 0 1.49748e-184 0.102299 5.0962e-006 39.9977 40.4744
878 41.8 0.110104 0.319389 3.79942e-005 7.33281e-081 6.4645e-063 0 1.83953e-183 0.0803562 1.59251e-006 39.4209 39.9308
879 40.8 0.140471 0.353182 4.42306e-005 3.33371e-080 1.74986e-062 0 2.24306e-182 0.0628063 4.76811e-007 38.7501 39.3066
880 39.6 0.178212 0.390162 5.14486e-005 1.50633e-079 4.72064e-062 0 2.71496e-181 0.0488452 1.36786e-007 37.9902 38.6075
881 38.4 0.22483 0.430586 5.97955e-005 6.76471e-079 1.26919e-061 0 3.26194e-180 0.0377986 3.75979e-008 37.1471 37.8403
882 37.1 0.282056 0.474726 6.94397e-005 3.01935e-078 3.40079e-061 0 3.89025e-179 0.0291048 9.90185e-009 36.2268 37.0128
883 35.8 0.35187 0.522871 8.05736e-005 1.33941e-077 9.08159e-061 0 4.60541e-178 0.0222991 2.49861e-009 35.2362 36.1334
884 34.4 0.43651 0.575326 9.34162e-005 5.90537e-077 2.41698e-060 0 5.41188e-177 0.0169999 6.041e-010 34.1824 35.2113
885 33.2 0.538483 0.632415 0.000108217 2.58772e-076 6.41078e-060 0 6.31273e-176 0.0128956 1.39942e-010 33.0726 34.2565
886 32.1 0.660565 0.694478 0.000125261 1.127e-075 1.69464e-059 0 7.30929e-175 0.0097335 3.10613e-011 31.9145 33.2794
887 31.1 0.805794 0.761874 0.000144871 4.87826e-075 4.4645e-059 0 8.40083e-174 0.00731026 6.60569e-012 30.7157 32.2908
888 30.1 0.977459 0.83498 0.000167413 2.09866e-074 1.17219e-058 0 9.58426e-173 0.00546301 1.346e-012 29.484 31.3021
889 29.3 1.17907 0.914192 0.000193305 8.97333e-074 3.06725e-058 0 1.08539e-171 0.00406224 2.62787e-013 28.2271 30.3246
890 28.4 1.41431 0.999924 0.000223019 3.8133e-073 7.99887e-058 0 1.22011e-170 0.00300562 4.91577e-014 26.9525 29.37
891 27.6 1.687 1.09261 0.00025709 1.61059e-072 2.07892e-057 0 1.36145e-169 0.00221278 8.81064e-015 25.6676 28.4497
892 27 2.00102 1.1927 0.000296124 6.76088e-072 5.38486e-057 0 1.50798e-168 0.00162098 1.51305e-015 24.3795 27.5751
893 26.6 2.36022 1.30066 0.000340806 2.8207e-071 1.39008e-056 0 1.65797e-167 0.00118155 2.48959e-016 23.095 26.7574
894 26.2 2.76835 1.41699 0.000391909 1.16963e-070 3.57629e-056 0 1.80946e-166 0.00085696 3.92493e-017 21.8205 26.0071
895 25.7 3.22889 1.54219 0.000450307 4.82028e-070 9.16969e-056 0 1.96024e-165 0.00061845 5.92878e-018 20.5619 25.3341
896 25.3 3.745 1.67679 0.000516983 1.97439e-069 2.34317e-055 0 2.10794e-164 0.000444103 8.5808e-019 19.3249 24.7477
