816 30.2 1.58958e-011 0.000109758 1.44029e-010 8.91072e-106 27.798 1.35984e-007 0.292768 3.96432e-123 0 1.70813e-240 28.0909
817 30.3 2.7199e-011 0.000128777 1.787e-010 4.30181e-105 29.2366 3.9923e-007 0.347826 1.99035e-122 0 2.7068e-239 29.5846
818 30.7 4.63006e-011 0.000150946 2.21525e-010 2.06627e-104 30.6172 1.13596e-006 0.412005 9.94726e-122 0 4.25993e-238 31.0293
819 31.5 7.84122e-011 0.000176759 2.74372e-010 9.87467e-104 31.9247 3.13263e-006 0.486571 4.94872e-121 0 6.65821e-237 32.4115
820 32.5 1.32112e-010 0.000206786 3.39531e-010 4.69522e-103 33.1447 8.37257e-006 0.572916 2.45074e-120 0 1.03353e-235 33.7178
821 33.8 2.21445e-010 0.000241679 4.19797e-010 2.2212e-102 34.263 2.16877e-005 0.672571 1.20814e-119 0 1.5933e-234 34.9358
822 35.1 3.69275e-010 0.000282185 5.18586e-010 1.04549e-101 35.2664 5.4447e-005 0.787204 5.92856e-119 0 2.43939e-233 36.0539
823 36.5 6.1263e-010 0.000329161 6.40064e-010 4.89606e-101 36.1428 0.000132477 0.918626 2.89599e-118 0 3.70916e-232 37.0619
824 37.7 1.01114e-009 0.000383584 7.8931e-010 2.28125e-100 36.8813 0.000312399 1.06879 1.40818e-117 0 5.60117e-231 37.9508
825 39 1.66029e-009 0.000446572 9.72508e-010 1.05755e-099 37.4727 0.000713978 1.23979 6.8161e-117 0 8.40024e-230 38.7137
826 39.8 2.71218e-009 0.000519398 1.19718e-009 4.87779e-099 37.9096 0.00158149 1.43385 3.28418e-116 0 1.25116e-228 39.3455
827 40.4 4.40776e-009 0.000603514 1.47248e-009 2.23844e-098 38.1863 0.00339509 1.65335 1.57519e-115 0 1.85074e-227 39.8436
828 40.7 7.12657e-009 0.000700573 1.8095e-009 1.02204e-097 38.2992 0.00706385 1.90075 7.52062e-115 0 2.71887e-226 40.2077
829 40.9 1.14632e-008 0.000812451 2.22171e-009 4.64286e-097 38.247 0.0142442 2.17866 3.57428e-114 0 3.96679e-225 40.4407
830 40.9 1.8344e-008 0.000941281 2.72546e-009 2.09847e-096 38.0302 0.0278379 2.48975 1.69098e-113 0 5.74779e-224 40.5487
831 40.9 2.92041e-008 0.00108948 3.34051e-009 9.43668e-096 37.6517 0.0527282 2.83676 7.96347e-113 0 8.27125e-223 40.5423
832 40.9 4.62548e-008 0.00125979 4.0908e-009 4.22215e-095 37.1164 0.096795 3.2225 3.7332e-112 0 1.18209e-221 40.4369
833 40.8 7.28841e-008 0.00145531 5.00523e-009 1.87952e-094 36.431 0.172214 3.64976 1.74211e-111 0 1.6778e-220 40.2544
