p	I1 / %
218	22.1
219	21.8
220	21.5
221	21.5
222	21.4
223	21.3
224	21.3
225	21.6
226	22.4
227	23.3
228	24.0
229	24.2
230	24.2
231	24.3
232	24.6
233	24.8
234	24.7
235	24.3
236	23.8
237	23.6
238	23.6
239	23.7
240	23.6
241	23.6
242	23.9
243	24.7
244	25.7
245	26.3
246	26.5
247	26.5
248	26.5
249	26.8
250	26.8
251	26.7
252	26.3
253	25.9
254	25.7
255	25.7
256	25.7
257	25.8
258	25.8
259	26.1
260	26.8
261	28.0
262	28.8
263	29.2
264	29.1
265	29.1
266	29.2
267	29.3
268	29.3
269	28.9
270	28.4
271	27.9
272	27.7
273	27.8
274	27.6
275	27.5
276	27.6
277	28.0
278	28.9
279	29.7
280	30.1
281	30.3
282	30.3
283	30.4
284	30.8
285	31.1
286	31.1
287	30.4
288	29.6
289	29.0
290	28.8
291	28.9
292	28.8
293	28.8
294	28.8
295	29.2
296	30.1
297	31.5
298	32.6
299	33.1
300	33.1
301	33.0
302	33.1
303	33.4
304	33.3
305	32.7
306	31.7
307	30.9
308	30.5
309	30.4
310	30.6
311	30.6
312	30.2
313	30.0
314	30.4
315	31.6
316	33.3
317	34.5
318	34.9
319	34.9
320	34.9
321	34.9
322	35.0
323	34.7
324	33.9
325	32.7
326	31.5
327	30.9
328	30.9
329	31.1
330	31.1
331	30.7
332	30.4
333	30.8
334	31.9
335	33.9
336	35.6
337	36.6
338	36.7
339	36.4
340	36.3
341	36.5
342	36.6
343	36.2
344	35.1
345	34.0
346	32.8
347	32.2
348	32.1
349	32.2
350	32.1
351	31.7
352	31.3
353	31.6
354	32.8
355	34.8
356	36.6
357	37.4
358	37.5
359	37.1
360	36.9
361	37.1
362	37.4
363	37.3
364	36.5
365	35.3
366	34.1
367	33.3
368	33.1
369	33.4
370	33.4
371	33.1
372	32.8
373	32.7
374	33.3
375	34.9
376	37.0
377	38.6
378	39.0
379	38.8
380	38.2
381	37.8
382	37.8
383	38.0
384	37.8
385	36.8
386	35.5
387	34.3
388	33.5
389	33.4
390	33.5
391	33.6
392	33.5
393	33.3
394	33.3
395	33.7
396	34.9
397	37.1
398	39.3
399	40.6
400	40.9
401	40.4
402	39.7
403	39.2
404	39.2
405	39.2
406	38.8
407	37.8
408	36.6
409	35.4
410	34.6
411	34.3
412	34.3
413	34.3
414	33.9
415	33.5
416	33.1
417	33.4
418	34.6
419	36.7
420	39.2
421	41.1
422	41.8
423	41.7
424	41.0
425	40.3
426	40.0
427	40.0
428	40.0
429	39.5
430	38.4
431	37.1
432	35.5
433	34.4
434	33.8
435	33.8
436	34.1
437	34.3
438	34.0
439	34.0
440	34.4
441	35.6
442	38.0
443	40.9
444	43.1
445	44.0
446	43.8
447	43.0
448	41.9
449	41.3
450	41.3
451	41.7
452	41.7
453	40.8
454	39.4
455	37.7
456	36.2
457	35.2
458	35.0
459	35.3
460	35.7
461	35.7
462	35.5
463	35.2
464	35.2
465	36.1
466	38.2
467	41.3
468	44.2
469	45.6
470	45.6
471	44.4
472	42.6
473	41.1
474	40.6
475	41.2
476	41.7
477	41.4
478	40.3
479	38.8
480	37.3
481	35.8
482	34.7
483	34.4
484	34.7
485	35.3
486	35.6
487	35.6
488	35.3
489	35.3
490	36.1
491	38.1
492	41.3
493	44.9
494	47.1
495	47.7
496	46.9
497	45.5
498	44.0
499	43.1
500	43.1
501	43.9
502	44.5
503	44.4
504	42.9
505	40.7
506	38.2
507	36.1
508	34.9
509	34.8
510	35.3
511	36.3
512	37.6
513	37.5
514	37.2
515	36.7
516	36.5
517	37.3
518	39.6
519	43.5
520	47.2
521	49.4
522	49.5
523	48.4
524	46.8
525	45.2
526	44.2
527	44.2
528	45.0
529	46.1
530	46.2
531	45.2
532	43.0
533	40.4
534	37.9
535	36.0
536	35.3
537	35.6
538	36.9
539	38.1
540	38.9
541	38.9
542	38.5
543	37.8
544	37.6
545	38.4
546	40.5
547	44.2
548	48.2
549	51.1
550	52.0
551	51.2
552	49.4
553	47.4
554	45.7
555	44.8
556	45.0
557	46.2
558	47.4
559	47.6
560	46.3
561	43.8
562	40.9
563	38.3
564	36.2
565	35.1
566	35.1
567	36.1
568	37.7
569	39.2
570	39.9
571	39.8
572	39.3
573	38.7
574	38.6
575	39.2
576	41.2
577	44.9
578	49.3
579	52.7
580	54.0
581	53.4
582	51.5
583	49.4
584	47.2
585	45.6
586	44.9
587	45.5
588	46.8
589	48.0
590	47.9
591	46.3
592	43.6
593	40.6
594	37.8
595	35.7
596	34.4
597	34.2
598	35.1
599	37.0
600	39.0
601	40.3
602	40.9
603	40.7
604	40.1
605	39.6
606	39.2
607	39.7
608	41.3
609	44.5
610	48.9
611	53.2
612	55.6
613	56.0
614	54.7
615	52.5
616	50.1
617	48.0
618	46.4
619	45.8
620	46.3
621	47.7
622	48.9
623	49.0
624	47.8
625	45.4
626	42.6
627	39.8
628	37.3
629	35.3
630	34.3
631	34.3
632	35.3
633	37.3
634	39.4
635	40.9
636	41.7
637	41.7
638	41.3
639	40.7
640	40.1
641	40.0
642	40.4
643	42.0
644	45.0
645	49.3
646	53.8
647	57.0
648	58.2
649	57.6
650	55.8
651	53.4
652	51.0
653	48.9
654	47.3
655	46.7
656	47.1
657	48.2
658	49.6
659	50.3
660	49.8
661	48.0
662	45.3
663	42.5
664	39.7
665	37.3
666	35.5
667	34.5
668	34.3
669	35.0
670	36.5
671	38.4
672	40.4
673	42.0
674	42.5
675	42.4
676	41.9
677	41.4
678	40.9
679	40.7
680	40.8
681	41.4
682	43.0
683	46.1
684	50.5
685	55.3
686	58.8
687	60.3
688	60.0
689	58.2
690	55.5
691	52.8
692	50.2
693	48.2
694	46.6
695	45.9
696	45.9
697	46.8
698	48.0
699	49.3
700	49.6
701	48.8
702	46.9
703	44.6
704	42.1
705	39.7
706	37.7
707	36.1
708	35.0
709	34.6
710	34.8
711	35.9
712	37.6
713	39.7
714	41.6
715	42.8
716	43.4
717	43.6
718	43.5
719	43.1
720	42.5
721	41.9
722	41.4
723	41.4
724	41.7
725	42.9
726	45.1
727	48.7
728	53.2
729	57.6
730	60.9
731	62.6
732	62.7
733	61.7
734	59.8
735	57.5
736	55.1
737	52.8
738	50.8
739	49.5
740	48.6
741	48.1
742	48.3
743	49.0
744	50.0
745	51.0
746	51.5
747	51.0
748	49.6
749	47.6
750	45.3
751	42.9
752	40.7
753	38.7
754	37.0
755	35.5
756	34.4
757	34.0
758	34.2
759	35.0
760	36.5
761	38.3
762	39.9
763	41.5
764	42.7
765	43.7
766	44.3
767	44.6
768	44.7
769	44.5
770	44.1
771	43.8
772	43.3
773	43.0
774	42.7
775	42.7
776	43.3
777	44.9
778	47.8
779	51.6
780	55.8
781	59.8
782	62.8
783	64.8
784	65.4
785	65.0
786	63.4
787	61.4
788	58.6
789	55.1
790	51.3
791	48.1
792	46.0
793	44.3
794	43.1
795	42.3
796	41.2
797	40.8
798	41.8
799	44.6
800	47.7
801	49.8
802	51.0
803	51.1
804	50.4
805	49.1
806	47.3
807	45.4
808	43.4
809	41.6
810	39.9
811	38.4
812	37.2
813	36.3
814	35.6
815	35.2
816	35.1
817	35.5
818	36.0
819	36.9
820	38.2
821	39.7
822	41.0
823	42.2
824	43.4
825	44.4
826	45.1
827	45.6
828	45.8
829	45.9
830	45.9
831	45.8
832	45.8
833	45.7
834	45.3
835	44.9
836	44.6
837	44.2
838	43.8
839	43.8
840	44.1
841	44.8
842	46.1
843	48.2
844	50.6
845	53.3
846	56.1
847	59.3
848	62.2
849	64.9
850	66.4
851	66.4
852	65.1
853	63.2
854	61.2
855	59.3
856	57.6
857	56.0
858	54.5
859	53.3
860	52.2
861	51.5
862	51.0
863	50.6
864	50.4
865	50.2
866	49.7
867	48.9
868	48.0
869	47.4
870	47.3
871	47.6
872	48.1
873	48.7
874	49.5
875	50.5
876	51.4
877	52.3
878	52.8
879	52.8
880	52.5
881	51.9
882	50.9
883	49.7
884	48.2
885	46.7
886	45.2
887	43.9
888	42.5
889	41.2
890	39.9
891	38.8
892	37.9
893	37.2
894	36.6
895	36.1
896	35.5
897	35.0
898	34.7
899	34.7
900	34.7
901	34.8
902	35.1
903	35.4
904	35.8
905	36.4
906	37.2
907	38.0
908	38.9
909	40.1
910	41.0
911	41.9
912	42.7
913	43.4
914	44.0
915	44.7
916	45.2
917	45.6
918	46.0
919	46.4
920	46.6
921	46.9
922	47.1
923	47.2
924	47.3
925	47.3
926	47.3
927	47.3
928	47.3
929	47.3
930	47.2
931	47.0
932	46.9
933	46.7
934	46.4
935	46.1
936	45.8
937	45.4
938	45.0
939	44.7
940	44.4
941	44.0
942	43.5
943	43.2
944	42.9
945	42.9
946	42.9
947	43.0
948	43.1
949	43.4
950	43.8
951	44.4
952	45.1
953	45.9
954	46.8
955	48.0
956	49.2
957	50.5
958	51.8
959	53.4
960	54.9
961	56.5
962	58.1
963	59.6
964	61.1
965	62.6
966	63.9
967	65.1
968	66.2
969	67.2
970	67.8
971	68.4
972	68.9
973	69.5
974	70.0
975	70.5
976	70.9
977	71.3
978	71.3
979	71.4
980	71.3
981	71.3
982	71.2
983	71.2
984	71.0
985	70.9
986	70.6
987	70.4
988	70.1
989	69.9
990	69.7
991	69.5
992	69.1
993	68.8
994	68.5
995	68.4
996	68.1
997	67.9
998	67.7
999	67.6
1000	67.4
1001	67.2
1002	67.1
1003	66.9
1004	66.6
1005	66.3
1006	66.1
1007	65.9
1008	65.7
1009	65.6
1010	65.5
1011	65.3
1012	65.1
1013	65.1
1014	65.0
1015	65.0
1016	64.9
1017	64.9
1018	64.9
1019	64.9
1020	64.9
1021	65.0
1022	65.0
1023	65.0
1024	65.0
1025	65.0
1026	64.9
1027	64.9
1028	64.6
1029	64.5
1030	64.4
1031	64.4
1032	64.4
1033	64.5
1034	64.6
1035	64.6
1036	64.8
1037	65.2
1038	65.5
1039	65.8
1040	66.2
1041	66.2
1042	66.2
1043	66.2
1044	66.0
1045	66.4
1046	66.7
1047	67.1
1048	67.4
1049	67.9
1050	68.4
1051	68.8
1052	69.2
1053	69.4
1054	69.4
1055	69.3
1056	69.3
1057	69.3
1058	69.4
1059	69.8
1060	70.1
1061	70.4
1062	70.6
1063	70.8
1064	70.9
1065	71.1
1066	71.1
1067	71.1
1068	70.7
1069	70.3
1070	69.7
1071	69.6
1072	68.8
1073	67.6
1074	66.3
1075	65.2
1076	64.9
1077	64.9
1078	64.9
1079	64.5
1080	63.6
1081	62.5
1082	61.5
1083	60.5
1084	59.3
1085	57.9
1086	56.4
1087	54.8
1088	53.2
1089	51.7
1090	50.2
1091	48.9
1092	47.5
1093	46.3
1094	45.2
1095	44.3
1096	43.4
1097	42.8
1098	42.3
1099	41.9
1100	41.6
1101	41.5
1102	41.5
1103	41.7
1104	41.9
1105	42.2
1106	42.5
1107	43.0
1108	43.4
1109	43.8
1110	44.2
1111	44.6
1112	45.0
1113	45.4
1114	45.5
1115	45.6
1116	45.7
1117	45.8
1118	45.8
1119	45.9
1120	45.9
1121	45.9
1122	45.8
1123	45.8
1124	45.6
1125	45.5
1126	45.1
1127	44.7
1128	44.3
1129	43.9
1130	43.4
1131	42.9
1132	42.3
1133	41.6
1134	40.8
1135	40.0
1136	39.3
1137	38.4
1138	37.4
1139	36.5
1140	35.5
1141	34.5
1142	33.8
1143	33.1
1144	32.6
1145	32.2
1146	31.9
1147	31.8
1148	31.9
1149	32.3
1150	32.7
1151	33.2
1152	33.7
1153	34.5
1154	35.2
1155	36.0
1156	36.9
1157	38.0
1158	39.1
1159	40.3
1160	41.5
1161	42.9
1162	44.1
1163	45.4
1164	46.5
1165	47.4
1166	48.1
1167	48.5
1168	48.6
1169	48.5
1170	47.9
1171	47.0
1172	45.8
1173	44.3
1174	42.9
1175	41.7
1176	40.7
1177	40.2
1178	40.1
1179	40.6
1180	41.4
1181	42.9
1182	44.6
1183	46.6
1184	48.6
1185	50.5
1186	52.5
1187	54.4
1188	56.3
1189	58.1
1190	59.7
1191	61.3
1192	62.7
1193	63.9
1194	64.8
1195	65.2
1196	65.1
1197	64.2
1198	62.5
1199	60.1
1200	57.3
1201	54.1
1202	50.6
1203	47.3
1204	44.3
1205	41.9
1206	40.3
1207	39.6
1208	39.5
1209	40.0
1210	40.6
1211	41.3
1212	41.9
1213	42.5
1214	43.0
1215	43.4
1216	43.4
1217	43.0
1218	42.6
1219	42.2
1220	41.6
1221	40.9
1222	40.1
1223	38.9
1224	37.5
1225	36.1
1226	34.6
1227	33.2
1228	32.1
1229	31.3
1230	30.9
1231	30.9
1232	31.2
1233	31.7
1234	32.4
1235	33.5
1236	34.7
1237	36.3
1238	37.9
1239	39.6
1240	41.3
1241	42.8
1242	44.1
1243	45.0
1244	45.4
1245	45.1
1246	43.9
1247	42.4
1248	40.5
1249	39.0
1250	38.3
1251	38.4
1252	39.5
1253	41.4
1254	44.0
1255	47.1
1256	50.0
1257	52.8
1258	55.3
1259	57.6
1260	59.6
1261	61.1
1262	62.0
1263	62.1
1264	61.2
1265	59.1
1266	55.7
1267	51.5
1268	46.9
1269	42.9
1270	40.1
1271	38.5
1272	38.1
1273	38.5
1274	39.3
1275	40.2
1276	40.9
1277	41.4
1278	41.5
1279	41.5
1280	40.9
1281	40.0
1282	38.7
1283	37.3
1284	35.7
1285	34.1
1286	32.3
1287	30.7
1288	29.6
1289	29.2
1290	29.6
1291	30.3
1292	31.5
1293	33.0
1294	34.6
1295	36.5
1296	38.6
1297	40.7
1298	42.4
1299	43.5
1300	43.5
1301	42.7
1302	40.9
1303	38.9
1304	37.3
1305	36.7
1306	37.3
1307	39.2
1308	42.2
1309	45.6
1310	48.9
1311	51.9
1312	54.4
1313	56.7
1314	58.4
1315	59.4
1316	59.0
1317	56.6
1318	52.4
1319	47.3
1320	42.5
1321	39.2
1322	37.4
1323	36.9
1324	37.4
1325	38.2
1326	39.0
1327	39.6
1328	39.8
1329	39.7
1330	39.0
1331	37.8
1332	36.1
1333	34.1
1334	31.8
1335	29.9
1336	28.6
1337	28.3
1338	28.7
1339	29.9
1340	31.6
1341	33.9
1342	36.4
1343	38.8
1344	40.7
1345	41.8
1346	41.6
1347	40.1
1348	38.1
1349	36.1
1350	34.8
1351	34.8
1352	36.1
1353	39.1
1354	43.5
1355	47.9
1356	51.4
1357	54.4
1358	56.3
1359	57.1
1360	56.1
1361	53.2
1362	48.6
1363	43.4
1364	39.0
1365	36.2
1366	35.2
1367	35.6
1368	36.8
1369	37.9
1370	38.7
1371	38.9
1372	38.5
1373	37.5
1374	35.6
1375	33.2
1376	30.6
1377	28.5
1378	27.5
1379	27.7
1380	28.8
1381	30.7
1382	33.1
1383	35.8
1384	38.2
1385	40.2
1386	41.0
1387	40.4
1388	38.6
1389	36.2
1390	34.5
1391	34.4
1392	36.1
1393	39.6
1394	44.1
1395	48.5
1396	52.1
1397	54.8
1398	56.2
1399	55.4
1400	51.7
1401	45.8
1402	40.2
1403	36.3
1404	34.4
1405	34.2
1406	35.0
1407	36.0
1408	36.9
1409	37.4
1410	36.9
1411	35.6
1412	33.0
1413	30.2
1414	27.8
1415	26.6
1416	26.7
1417	28.1
1418	30.3
1419	33.1
1420	36.0
1421	38.3
1422	39.7
1423	39.4
1424	37.7
1425	35.3
1426	33.5
1427	33.3
1428	35.3
1429	39.2
1430	44.0
1431	48.8
1432	52.3
1433	54.6
1434	54.4
1435	50.9
1436	44.9
1437	39.0
1438	35.2
1439	33.4
1440	33.2
1441	34.0
1442	34.8
1443	35.2
1444	34.9
1445	33.8
1446	31.6
1447	28.7
1448	26.2
1449	25.2
1450	25.6
1451	27.6
1452	30.1
1453	33.0
1454	35.5
1455	37.2
1456	37.5
1457	36.2
1458	34.1
1459	32.5
1460	32.5
1461	34.4
1462	38.4
1463	43.4
1464	48.1
1465	51.4
1466	52.4
1467	50.0
1468	44.4
1469	38.5
1470	34.1
1471	32.0
1472	32.0
1473	33.0
1474	34.4
1475	35.5
1476	35.6
1477	33.7
1478	30.5
1479	27.3
1480	25.4
1481	25.4
1482	27.0
1483	29.6
1484	32.7
1485	35.5
1486	37.0
1487	36.8
1488	35.0
1489	32.9
1490	31.7
1491	32.4
1492	35.2
1493	39.5
1494	44.3
1495	48.6
1496	50.4
1497	48.5
1498	43.0
1499	37.2
1500	33.1
1501	31.1
1502	31.0
1503	31.9
1504	33.5
1505	34.4
1506	33.6
1507	31.0
1508	27.7
1509	25.3
1510	24.7
1511	25.8
1512	28.1
1513	31.2
1514	33.8
1515	35.1
1516	34.8
1517	33.1
1518	31.3
1519	30.8
1520	32.3
1521	35.8
1522	40.6
1523	45.4
1524	48.3
1525	47.3
1526	42.2
1527	36.3
1528	31.9
1529	29.7
1530	29.3
1531	30.1
1532	31.2
1533	31.9
1534	30.7
1535	28.3
1536	24.5
1537	23.5
1538	23.9
1539	26.0
1540	29.2
1541	32.3
1542	34.2
1543	34.3
1544	32.8
1545	31.1
1546	30.3
1547	31.5
1548	34.5
1549	38.8
1550	43.4
1551	45.8
1552	43.9
1553	38.8
1554	33.4
1555	29.9
1556	28.6
1557	28.9
1558	30.0
1559	31.0
1560	30.4
1561	28.3
1562	25.6
1563	23.8
1564	23.4
1565	25.0
1566	27.8
1567	30.9
1568	32.7
1569	32.7
1570	31.3
1571	29.9
1572	29.7
1573	31.2
1574	34.6
1575	38.8
1576	42.2
1577	42.6
1578	39.1
1579	33.9
1580	29.8
1581	27.9
1582	27.7
1583	28.6
1584	29.5
1585	29.3
1586	27.5
1587	25.1
1588	23.5
1589	23.4
1590	25.0
1591	27.9
1592	30.4
1593	31.6
1594	31.0
1595	29.7
1596	28.6
1597	29.2
1598	31.4
1599	34.9
1600	38.1
1601	39.6
1602	37.8
1603	33.2
1604	29.1
1605	26.8
1606	26.2
1607	26.6
1608	27.1
1609	26.9
1610	25.4
1611	23.6
1612	22.3
1613	22.6
1614	24.2
1615	26.6
1616	28.6
1617	29.7
1618	29.4
1619	28.6
1620	28.5
1621	29.9
1622	32.3
1623	34.7
1624	36.2
1625	35.6
1626	32.3
1627	28.4
1628	25.9
1629	25.4
1630	25.7
1631	26.1
1632	25.9
1633	24.8
1634	23.4
1635	22.5
1636	22.8
1637	23.6
1638	24.9
1639	25.7
1640	25.9
1641	25.5
1642	25.2
1643	26.3
1644	28.2
1645	30.2
1646	31.8
1647	32.3
1648	31.0
1649	28.1
1650	25.6
1651	24.5
1652	24.4
1653	24.4
1654	24.3
1655	23.6
1656	22.7
1657	22.1
1658	22.4
1659	23.6
1660	25.1
1661	26.6
1662	27.4
1663	27.4
1664	27.5
1665	28.3
1666	29.4
1667	30.3
1668	30.6
1669	30.1
1670	28.1
1671	25.4
1672	23.5
1673	22.7
1674	22.4
1675	22.2
1676	22.0
1677	21.7
1678	21.3
1679	21.3
1680	22.0
1681	23.2
1682	24.4
1683	25.4
1684	26.1
1685	26.6
1686	27.1
1687	27.6
1688	27.9
1689	27.7
1690	27.0
1691	25.4
1692	23.4
1693	21.9
1694	21.0
1695	20.6
1696	20.4
1697	20.4
1698	20.4
1699	20.3
1700	20.4
1701	21.2
1702	22.2
1703	23.5
1704	24.6
1705	25.4
1706	25.6
1707	25.6
1708	25.3
1709	24.9
1710	24.4
1711	23.6
1712	22.0
1713	20.4
1714	19.2
1715	18.7
1716	18.6
1717	18.8
1718	18.9
1719	18.9
1720	19.2
1721	19.9
1722	21.1
1723	22.3
1724	23.4
1725	23.7
1726	23.6
1727	23.2
1728	22.7
1729	22.3
1730	21.8
1731	20.8
1732	19.2
1733	17.8
1734	16.8
1735	16.4
1736	16.4
1737	16.6
1738	16.7
1739	17.0
1740	17.6
1741	18.5
1742	19.5
1743	20.5
1744	21.0
1745	21.0
1746	20.6
1747	20.1
1748	19.6
1749	19.2
1750	18.3
1751	17.1
1752	15.8
1753	15.0
1754	14.6
1755	14.7
1756	14.7
1757	14.7
1758	14.7
1759	15.0
1760	15.8
1761	16.7
1762	17.5
1763	18.0
1764	18.0
1765	17.6
1766	16.9
1767	16.4
1768	15.8
1769	14.8
1770	13.7
1771	12.9
1772	12.5
1773	12.4
1774	12.6
1775	12.9
1776	12.9
1777	13.2
1778	13.6
1779	14.2
1780	14.8
1781	15.2
1782	15.2
1783	14.8
1784	14.4
1785	13.9
1786	13.4
1787	12.6
1788	11.6
1789	10.8
1790	10.3
1791	10.1
1792	10.1
1793	10.1
1794	10.2
1795	10.4
1796	10.8
1797	11.3
1798	11.7
1799	11.9
1800	11.9
1801	11.8
1802	11.3
1803	10.9
1804	10.4
1805	9.7
1806	9.0
1807	8.6
1808	8.3
1809	8.3
1810	8.3
1811	8.3
1812	8.4
1813	8.7
1814	8.9
1815	8.9
1816	9.1
1817	9.1
1818	9.1
1819	8.9
1820	8.5
1821	7.9
1822	7.4
1823	7.0
1824	6.6
1825	6.4
1826	6.2
1827	6.1
1828	6.1
1829	6.1
1830	6.2
1831	6.2
1832	6.2
1833	6.3
1834	6.4
1835	6.4
1836	6.3
1837	5.8
1838	5.3
1839	4.9
1840	4.6
1841	4.4
1842	4.4
1843	4.3
1844	4.2
1845	4.2
1846	4.2
1847	4.2
1848	4.2
1849	4.2
1850	4.2
1851	4.2
1852	4.2
1853	4.0
1854	3.6
1855	3.5
1856	3.3
1857	3.2
1858	3.1
1859	2.9
1860	2.8
1861	2.8
1862	2.8
1863	2.8
1864	2.8
1865	2.8
1866	2.8
1867	2.8
1868	2.7
1869	2.6
1870	2.4
1871	2.3
1872	2.0
1873	2.0
1874	2.0
1875	2.0
1876	2.0
1877	2.0
1878	2.0
1879	1.9
1880	1.8
1881	1.8
1882	1.7
1883	1.7
1884	1.6
1885	1.6
1886	1.5
1887	1.5
1888	1.3
1889	1.2
1890	1.2
1891	1.2
1892	1.2
1893	1.2
1894	1.2
1895	1.2
1896	1.2
1897	1.2
1898	1.2
1899	1.2
1900	1.2
1901	1.2
1902	1.1
1903	1.1
1904	1.1
1905	1.1
1906	1.0
1907	1.0
1908	0.9
1909	0.9
1910	0.9
1911	0.9
1912	0.8
1913	0.8
1914	0.8
1915	0.8
1916	0.8
1917	0.8
1918	0.8
1919	0.8
1920	0.8
1921	0.8
1922	0.8
1923	0.8
1924	0.8
1925	0.8
1926	0.8
1927	0.8
1928	0.8
1929	0.8
1930	0.8
1931	0.8
1932	0.8
1933	0.8
1934	0.8
1935	0.8
1936	0.8
1937	0.8
1938	0.8
1939	0.8
1940	0.8
1941	0.8
1942	0.8
1943	0.8
1944	0.8
1945	0.8
1946	0.8
1947	0.8
1948	0.8
1949	0.8
1950	0.8
1951	0.8
1952	0.8
1953	0.8
1954	0.8
1955	0.8
1956	0.8
1957	0.8
1958	0.8
1959	0.8
1960	0.8
1961	0.8
1962	0.8
1963	0.8
1964	0.8
1965	0.8
1966	0.8
1967	0.8
1968	0.8
1969	0.8
1970	0.8
1971	0.8
1972	0.8
1973	0.8
1974	0.8
1975	0.8
1976	0.7
1977	0.7
1978	0.7
1979	0.7
1980	0.7
1981	0.7
1982	0.7
1983	0.7
1984	0.7
1985	0.7
1986	0.7
1987	0.7
1988	0.7
1989	0.7
1990	0.7
1991	0.7
1992	0.6
1993	0.6
1994	0.6
1995	0.6
1996	0.6
1997	0.6
1998	0.6
1999	0.6
2000	0.5
2001	0.5
2002	0.5
2003	0.5
2004	0.5
2005	0.5
2006	0.5
2007	0.5
2008	0.5
2009	0.5
2010	0.5
2011	0.5
2012	0.4
2013	0.4
2014	0.4
2015	0.4
2016	0.4
2017	0.4
2018	0.4
2019	0.4
2020	0.4
2021	0.4
2022	0.4
2023	0.4
2024	0.4
2025	0.4
2026	0.4
2027	0.4
2028	0.4
2029	0.4
2030	0.4
2031	0.4
2032	0.4
2033	0.4
2034	0.4
2035	0.4
2036	0.4
2037	0.4
2038	0.4
2039	0.4
2040	0.4
2041	0.4
2042	0.4
2043	0.4
2044	0.4
2045	0.4
2046	0.4
2047	0.4
