816 38.3 0.000142458 4.73911e-011 3.30216e-087 1.81606e-009 0.0449843 0.000183473 36.1696 1.35285e-158 6.08959e-191 0 36.2149
817 38.7 0.000166654 5.94332e-011 1.20692e-086 2.86864e-009 0.056623 0.000359208 37.9404 1.09153e-157 5.4454e-190 0 37.9976
818 39.4 0.000194776 7.44669e-011 4.3929e-086 4.51124e-009 0.0710017 0.000690073 39.6208 8.75472e-157 4.84291e-189 0 39.6926
819 40.4 0.000227428 9.32177e-011 1.59228e-085 7.06297e-009 0.0886929 0.00130083 41.1913 6.98012e-156 4.2837e-188 0 41.2815
820 41.7 0.000265304 1.16583e-010 5.74758e-085 1.10091e-008 0.11037 0.00240613 42.6335 5.53221e-155 3.76848e-187 0 42.7465
821 43.2 0.000309195 1.45671e-010 2.06607e-084 1.70839e-008 0.136823 0.00436711 43.9297 4.35864e-154 3.29722e-186 0 44.0712
822 44.5 0.000360007 1.81849e-010 7.39606e-084 2.63933e-008 0.168971 0.0077776 45.0638 3.41365e-153 2.86923e-185 0 45.2409
823 45.7 0.000418774 2.26804e-010 2.63664e-083 4.05952e-008 0.207878 0.0135916 46.0213 2.65768e-152 2.48323e-184 0 46.2432
824 46.7 0.000486674 2.82613e-010 9.36044e-083 6.21622e-008 0.254769 0.0233063 46.7899 2.05684e-151 2.1375e-183 0 47.0685
825 47.6 0.00056505 3.51832e-010 3.30931e-082 9.47655e-008 0.31105 0.0392149 47.3596 1.5824e-150 1.8299e-182 0 47.7105
826 48.1 0.000655429 4.37602e-010 1.16513e-081 1.43829e-007 0.378319 0.0647447 47.7228 1.21017e-149 1.55806e-181 0 48.1666
827 48.5 0.000759547 5.43781e-010 4.08512e-081 2.17327e-007 0.458384 0.10489 47.8747 9.2001e-149 1.3194e-180 0 48.4388
828 48.6 0.000879374 6.75104e-010 1.42637e-080 3.2693e-007 0.55328 0.166739 47.8133 6.95271e-148 1.11123e-179 0 48.5342
829 48.6 0.00101714 8.37371e-010 4.95968e-080 4.89629e-007 0.66528 0.260086 47.5393 5.22314e-147 9.30827e-179 0 48.4657
830 48.5 0.00117539 1.03769e-009 1.7174e-079 7.30048e-007 0.796907 0.398082 47.0565 3.90054e-146 7.75473e-178 0 48.2526
831 48.4 0.00135697 1.28474e-009 5.9222e-079 1.0837e-006 0.950943 0.597865 46.3712 2.89557e-145 6.42539e-177 0 47.9213
832 48.4 0.00156512 1.58916e-009 2.03372e-078 1.60154e-006 1.13044 0.881067 45.4924 2.13677e-144 5.29502e-176 0 47.5054
833 48.1 0.00180351 1.9639e-009 6.95494e-078 2.35634e-006 1.33869 1.27406 44.4316 1.56747e-143 4.33981e-175 0 47.0461
834 47.7 0.00207624 2.42479e-009 2.3686e-077 3.45152e-006 1.57928 1.80779 43.2023 1.14302e-142 3.53761e-174 0 46.5914
835 47.2 0.00238795 2.99109e-009 8.03313e-077 5.03333e-006 1.85602 2.51699 41.82 8.28565e-142 2.86802e-173 0 46.1954
836 46.7 0.00274387 3.68625e-009 2.71315e-076 7.30755e-006 2.17295 3.43866 40.3017 5.97055e-141 2.31255e-172 0 45.916
837 46.2 0.00314987 4.53881e-009 9.12552e-076 1.05624e-005 2.53431 4.60971 38.6656 4.27678e-140 1.85453e-171 0 45.8128
