# Mess-Beginn: 08.11.2018 10:09:03
# Zeit	Zeit
4.82305000E+2	5.04929444E-6
4.82937000E+2	5.09565992E-6
4.83569000E+2	5.42021831E-6
4.84201000E+2	5.72159395E-6
4.84833000E+2	5.96269447E-6
4.85465000E+2	6.36604176E-6
4.86097000E+2	6.63496096E-6
4.86729000E+2	6.91778977E-6
4.87361000E+2	7.29798588E-6
4.87993000E+2	7.55762922E-6
4.88625000E+2	7.78945607E-6
4.89257000E+2	8.04910215E-6
4.89889000E+2	8.42466165E-6
4.90521000E+2	8.58230391E-6
4.91154000E+2	8.94861472E-6
4.91786000E+2	8.97643398E-6
4.92418000E+2	9.34735748E-6
4.93050000E+2	9.53281923E-6
4.93682000E+2	9.75075155E-6
4.94314000E+2	1.01402216E-5
4.94946000E+2	1.04045048E-5
4.95578000E+2	1.05250550E-5
4.96210000E+2	1.08820692E-5
4.96842000E+2	1.10165359E-5
4.97474000E+2	1.13271847E-5
4.98106000E+2	1.16146507E-5
4.98738000E+2	1.16563797E-5
4.99370000E+2	1.18418512E-5
5.00002000E+2	1.20504960E-5
5.00635000E+2	1.21664098E-5
5.01267000E+2	1.24770587E-5
5.01899000E+2	1.26207918E-5
5.02531000E+2	1.27181559E-5
5.03163000E+2	1.26671538E-5
5.03795000E+2	1.28850717E-5
5.04427000E+2	1.30380779E-5
5.05059000E+2	1.32003453E-5
5.05691000E+2	1.33858072E-5
5.06323000E+2	1.35944519E-5
5.06955000E+2	1.38726448E-5
5.07587000E+2	1.39653665E-5
5.08219000E+2	1.40070954E-5
5.08851000E+2	1.41461918E-5
5.09483000E+2	1.43131075E-5
5.10115000E+2	1.43733826E-5
5.10747000E+2	1.44104773E-5
5.11379000E+2	1.45773930E-5
5.12011000E+2	1.46515778E-5
5.12643000E+2	1.47396722E-5
5.13275000E+2	1.48741649E-5
5.13907000E+2	1.49158939E-5
5.14539000E+2	1.48880746E-5
5.15171000E+2	1.51430850E-5
5.15803000E+2	1.52126333E-5
5.16435000E+2	1.54073469E-5
5.17067000E+2	1.53424352E-5
5.17699000E+2	1.55186240E-5
5.18331000E+2	1.55510799E-5
5.18963000E+2	1.56298966E-5
5.19595000E+2	1.57319006E-5
5.20227000E+2	1.58385413E-5
5.20859000E+2	1.58988164E-5
5.21491000E+2	1.60842783E-5
5.22123000E+2	1.60101137E-5
5.22755000E+2	1.62233951E-5
5.23387000E+2	1.61677564E-5
5.24019000E+2	1.62929433E-5
5.24651000E+2	1.63717063E-5
5.25283000E+2	1.64134352E-5
5.25915000E+2	1.64319813E-5
5.26547000E+2	1.63763428E-5
5.27179000E+2	1.64968929E-5
5.27811000E+2	1.66220494E-5
5.28443000E+2	1.66962340E-5
5.29075000E+2	1.66498686E-5
5.29707000E+2	1.67008705E-5
5.30339000E+2	1.67147642E-5
5.30971000E+2	1.68028584E-5
5.31603000E+2	1.69234082E-5
5.32235000E+2	1.70346850E-5
5.32867000E+2	1.70764138E-5
5.33499000E+2	1.72016186E-5
5.34131000E+2	1.71135244E-5
5.34763000E+2	1.72248013E-5
5.35395000E+2	1.72248013E-5
5.36027000E+2	1.72990463E-5
5.36659000E+2	1.73083194E-5
5.37291000E+2	1.72016788E-5
5.37923000E+2	1.74010503E-5
5.38555000E+2	1.73685945E-5
5.39187000E+2	1.74427984E-5
5.39819000E+2	1.73547039E-5
5.40451000E+2	1.73500673E-5
5.41083000E+2	1.73686136E-5
5.41715000E+2	1.74752870E-5
5.42347000E+2	1.75170160E-5
5.42979000E+2	1.76282933E-5
5.43611000E+2	1.77117513E-5
5.44243000E+2	1.76839320E-5
5.44875000E+2	1.78740380E-5
5.45507000E+2	1.77210316E-5
5.46139000E+2	1.77442144E-5
5.46771000E+2	1.78601284E-5
5.47403000E+2	1.79204138E-5
5.48036000E+2	1.79760525E-5
5.48668000E+2	1.79435966E-5
5.49300000E+2	1.78137729E-5
5.49932000E+2	1.78694117E-5
5.50564000E+2	1.79992341E-5
5.51196000E+2	1.80734190E-5
5.51828000E+2	1.79760513E-5
5.52460000E+2	1.81244212E-5
5.53092000E+2	1.80733957E-5
5.53724000E+2	1.81104881E-5
5.54356000E+2	1.82032192E-5
5.54988000E+2	1.82310386E-5
5.55620000E+2	1.81939461E-5
5.56252000E+2	1.82124741E-5
5.56884000E+2	1.82263838E-5
5.57516000E+2	1.81707452E-5
5.58148000E+2	1.81753817E-5
5.58780000E+2	1.82402588E-5
5.59412000E+2	1.81985299E-5
5.60044000E+2	1.81753472E-5
5.60676000E+2	1.82866243E-5
5.61308000E+2	1.83051610E-5
5.61940000E+2	1.83144341E-5
5.62572000E+2	1.82912514E-5
5.63204000E+2	1.83747091E-5
5.63836000E+2	1.83468899E-5
5.64468000E+2	1.83840347E-5
5.65100000E+2	1.83515788E-5
5.65732000E+2	1.83191230E-5
5.66364000E+2	1.83608519E-5
5.66996000E+2	1.83237702E-5
5.67628000E+2	1.83654992E-5
5.68260000E+2	1.84628669E-5
5.68892000E+2	1.84953227E-5
5.69524000E+2	1.83794089E-5
5.70156000E+2	1.84350013E-5
5.70788000E+2	1.82866318E-5
5.71420000E+2	1.84210917E-5
5.72052000E+2	1.85555516E-5
5.72684000E+2	1.84396658E-5
5.73316000E+2	1.84072100E-5
5.73948000E+2	1.85833989E-5
5.74580000E+2	1.85973086E-5
5.75212000E+2	1.84721217E-5
5.75845000E+2	1.86946740E-5
5.76477000E+2	1.86529450E-5
5.77109000E+2	1.86436719E-5
5.77741000E+2	1.86668547E-5
5.78373000E+2	1.86761256E-5
5.79005000E+2	1.86343966E-5
5.79637000E+2	1.86529428E-5
5.80269000E+2	1.85833946E-5
5.80901000E+2	1.85370291E-5
5.81533000E+2	1.85880380E-5
5.82165000E+2	1.86204939E-5
5.82797000E+2	1.85926746E-5
5.83429000E+2	1.86019477E-5
5.84061000E+2	1.86899915E-5
5.84693000E+2	1.88151781E-5
5.85325000E+2	1.87641762E-5
5.85957000E+2	1.87688127E-5
5.86589000E+2	1.86528991E-5
5.87221000E+2	1.85972754E-5
5.87853000E+2	1.86297312E-5
5.88485000E+2	1.87781007E-5
5.89117000E+2	1.87641910E-5
5.89749000E+2	1.87503371E-5
5.90381000E+2	1.87735199E-5
5.91013000E+2	1.86158770E-5
5.91645000E+2	1.87549737E-5
5.92277000E+2	1.87410640E-5
5.92909000E+2	1.88152102E-5
5.93541000E+2	1.88198467E-5
5.94173000E+2	1.88662122E-5
5.94805000E+2	1.88105736E-5
5.95437000E+2	1.87224393E-5
5.96069000E+2	1.88522625E-5
5.96701000E+2	1.87827143E-5
5.97333000E+2	1.87178027E-5
5.97965000E+2	1.87688047E-5
5.98597000E+2	1.85926565E-5
5.99229000E+2	1.87688453E-5
5.99861000E+2	1.87688453E-5
6.00493000E+2	1.87642088E-5
6.01125000E+2	1.87827916E-5
6.01757000E+2	1.89126152E-5
6.02389000E+2	1.88013379E-5
6.03021000E+2	1.89357980E-5
6.03653000E+2	1.89589807E-5
6.04285000E+2	1.88894428E-5
6.04917000E+2	1.88662600E-5
6.05549000E+2	1.87410729E-5
6.06181000E+2	1.87967116E-5
6.06813000E+2	1.88430886E-5
6.07445000E+2	1.88477252E-5
6.08077000E+2	1.87225381E-5
6.08709000E+2	1.87132650E-5
6.09341000E+2	1.87781768E-5
6.09973000E+2	1.89126289E-5
6.10605000E+2	1.89311752E-5
6.11237000E+2	1.88291709E-5
6.11869000E+2	1.88848096E-5
6.12501000E+2	1.89543258E-5
6.13133000E+2	1.89821451E-5
6.13765000E+2	1.89265065E-5
6.14397000E+2	1.88755044E-5
6.15029000E+2	1.89357723E-5
6.15661000E+2	1.89125895E-5
6.16293000E+2	1.90934150E-5
6.16925000E+2	1.90099571E-5
6.17557000E+2	1.90470495E-5
6.18189000E+2	1.89914205E-5
6.18821000E+2	1.88615970E-5
6.19453000E+2	1.88059584E-5
6.20085000E+2	1.88013219E-5
6.20717000E+2	1.89775245E-5
6.21349000E+2	1.89404321E-5
6.21981000E+2	1.87735161E-5
6.22613000E+2	1.88847934E-5
6.23245000E+2	1.90331632E-5
6.23877000E+2	1.90655818E-5
6.24509000E+2	1.90006701E-5
6.25141000E+2	1.89821239E-5
6.25773000E+2	1.88708467E-5
6.26405000E+2	1.88800996E-5
6.27037000E+2	1.89171919E-5
6.27669000E+2	1.89450112E-5
6.28301000E+2	1.89913766E-5
6.28933000E+2	1.89403746E-5
6.29565000E+2	1.87827550E-5
6.30197000E+2	1.88059378E-5
6.30829000E+2	1.88893957E-5
6.31461000E+2	1.89033053E-5
6.32093000E+2	1.89867705E-5
6.32725000E+2	1.89867705E-5
6.33357000E+2	1.89264954E-5
6.33989000E+2	1.90980477E-5
6.34621000E+2	1.90099533E-5
6.35253000E+2	1.91026735E-5
6.35885000E+2	1.90470349E-5
6.36517000E+2	1.89821233E-5
6.37149000E+2	1.89867598E-5
6.37781000E+2	1.89589565E-5
6.38413000E+2	1.90609606E-5
6.39045000E+2	1.89728661E-5
6.39677000E+2	1.89265006E-5
6.40309000E+2	1.90377778E-5
6.40941000E+2	1.90239255E-5
6.41573000E+2	1.90378352E-5
6.42205000E+2	1.89543771E-5
6.42837000E+2	1.88291899E-5
6.43469000E+2	1.88430831E-5
6.44101000E+2	1.89033584E-5
6.44733000E+2	1.91212766E-5
6.45365000E+2	1.90749110E-5
6.45997000E+2	1.89914530E-5
6.46629000E+2	1.90516754E-5
6.47261000E+2	1.89311251E-5
6.47893000E+2	1.89125789E-5
6.48525000E+2	1.90331292E-5
6.49157000E+2	1.89682128E-5
6.49789000E+2	1.89728493E-5
6.50421000E+2	1.89728493E-5
6.51053000E+2	1.89450300E-5
6.51685000E+2	1.88986645E-5
6.52317000E+2	1.87827673E-5
6.52949000E+2	1.89311369E-5
6.53581000E+2	1.89960486E-5
6.54213000E+2	1.88847714E-5
6.54845000E+2	1.88986959E-5
6.55477000E+2	1.90887946E-5
6.56109000E+2	1.91212505E-5
6.56739000E+2	1.89033325E-5
6.57371000E+2	1.90609753E-5
6.58003000E+2	1.89543308E-5
6.58635000E+2	1.90656081E-5
6.59267000E+2	1.89126018E-5
6.59899000E+2	1.89172384E-5
6.60531000E+2	1.90146140E-5
6.61163000E+2	1.89914312E-5
6.61795000E+2	1.91212547E-5
6.62427000E+2	1.90285236E-5
6.63059000E+2	1.89311560E-5
6.63691000E+2	1.89033369E-5
6.64323000E+2	1.89079735E-5
6.64955000E+2	1.88708811E-5
6.65587000E+2	1.89172466E-5
6.66219000E+2	1.90053007E-5
6.66851000E+2	1.89635718E-5
6.67483000E+2	1.88244754E-5
6.68115000E+2	1.89728449E-5
6.68747000E+2	1.89775165E-5
6.69379000E+2	1.90331551E-5
6.70011000E+2	1.89775165E-5
6.70643000E+2	1.89636068E-5
6.71275000E+2	1.89914261E-5
6.71907000E+2	1.88430519E-5
6.72539000E+2	1.89589658E-5
6.73171000E+2	1.88245057E-5
6.73803000E+2	1.89357830E-5
6.74435000E+2	1.89172095E-5
6.75067000E+2	1.90331232E-5
6.75699000E+2	1.89682115E-5
6.76331000E+2	1.89821211E-5
6.76963000E+2	1.90423963E-5
6.77595000E+2	1.89728494E-5
6.78227000E+2	1.89125742E-5
6.78859000E+2	1.88893915E-5
6.79465000E+2	1.89079377E-5
6.80123000E+2	1.89635880E-5
6.80755000E+2	1.89589515E-5
6.81387000E+2	1.87271239E-5
6.82019000E+2	1.89218590E-5
6.82651000E+2	1.88337646E-5
6.83283000E+2	1.89729219E-5
6.83915000E+2	1.90285607E-5
6.84547000E+2	1.87828229E-5
6.85179000E+2	1.88523713E-5
6.85811000E+2	1.88662575E-5
6.86443000E+2	1.89265328E-5
6.87075000E+2	1.89079865E-5
6.87707000E+2	1.89636252E-5
6.88339000E+2	1.90053542E-5
6.88971000E+2	1.89682532E-5
6.89603000E+2	1.89914359E-5
6.90235000E+2	1.89497069E-5
6.90867000E+2	1.88847952E-5
6.91499000E+2	1.90192755E-5
6.92131000E+2	1.89265443E-5
6.92763000E+2	1.88430862E-5
6.93395000E+2	1.88338131E-5
6.94027000E+2	1.89358174E-5
6.94659000E+2	1.88894451E-5
6.95291000E+2	1.88245333E-5
6.95923000E+2	1.87967139E-5
6.96555000E+2	1.87828043E-5
6.97187000E+2	1.88245186E-5
6.97819000E+2	1.89265228E-5
6.98451000E+2	1.89636152E-5
6.99083000E+2	1.88894303E-5
6.99715000E+2	1.89079765E-5
7.00347000E+2	1.89079412E-5
7.00979000E+2	1.90377646E-5
7.01611000E+2	1.89821260E-5
7.02243000E+2	1.89450336E-5
7.02875000E+2	1.91119451E-5
7.03507000E+2	1.90516699E-5
7.04139000E+2	1.89728486E-5
7.04771000E+2	1.89635755E-5
7.05403000E+2	1.89079369E-5
7.06035000E+2	1.88523089E-5
7.06667000E+2	1.88430358E-5
7.07299000E+2	1.88894013E-5
7.07931000E+2	1.89172206E-5
7.08563000E+2	1.87781474E-5
7.09195000E+2	1.88708784E-5
7.09827000E+2	1.89636095E-5
7.10459000E+2	1.88569688E-5
7.11091000E+2	1.88384226E-5
7.11723000E+2	1.88894480E-5
7.12355000E+2	1.88569921E-5
7.12987000E+2	1.88569921E-5
7.13619000E+2	1.88477190E-5
7.14251000E+2	1.87224702E-5
7.14883000E+2	1.88522935E-5
7.15515000E+2	1.89357513E-5
7.16147000E+2	1.90192092E-5
7.16779000E+2	1.89682107E-5
7.17412000E+2	1.90331224E-5
7.18044000E+2	1.89774838E-5
7.18676000E+2	1.89589376E-5
7.19308000E+2	1.90145762E-5
7.19940000E+2	1.88987434E-5
7.20572000E+2	1.89080165E-5
7.21204000E+2	1.87132809E-5
7.21836000E+2	1.87132809E-5
7.22468000E+2	1.88616403E-5
7.23100000E+2	1.89868274E-5
7.23732000E+2	1.89311887E-5
7.24364000E+2	1.91073780E-5
7.24996000E+2	1.89172790E-5
7.25628000E+2	1.89080004E-5
7.26260000E+2	1.89404563E-5
7.26892000E+2	1.88987273E-5
7.27524000E+2	1.89821853E-5
7.28156000E+2	1.90378575E-5
7.28788000E+2	1.89961285E-5
7.29420000E+2	1.88709412E-5
7.30052000E+2	1.89312166E-5
7.30684000E+2	1.89636725E-5
7.31316000E+2	1.89311773E-5
7.31948000E+2	1.89543601E-5
7.32580000E+2	1.89682698E-5
7.33212000E+2	1.89265408E-5
7.33844000E+2	1.90424167E-5
7.34476000E+2	1.89914146E-5
7.35108000E+2	1.88894105E-5
7.35740000E+2	1.90285070E-5
7.36372000E+2	1.89172298E-5
7.37005000E+2	1.88940886E-5
7.37637000E+2	1.88894520E-5
7.38269000E+2	1.89914563E-5
7.38901000E+2	1.89404542E-5
7.39533000E+2	1.90656610E-5
7.40165000E+2	1.89822029E-5
7.40797000E+2	1.89636566E-5
7.41429000E+2	1.87689210E-5
7.42061000E+2	1.88848350E-5
7.42693000E+2	1.88941535E-5
7.43325000E+2	1.88246050E-5
7.43957000E+2	1.88106953E-5
7.44589000E+2	1.88616975E-5
7.45221000E+2	1.88431728E-5
7.45853000E+2	1.89173580E-5
7.46485000E+2	1.88756288E-5
7.47117000E+2	1.90471821E-5
7.47749000E+2	1.88107168E-5
7.48381000E+2	1.87318827E-5
7.49013000E+2	1.88107044E-5
7.49645000E+2	1.87365193E-5
7.50277000E+2	1.87875215E-5
7.50909000E+2	1.87550557E-5
7.51541000E+2	1.88616968E-5
7.52173000E+2	1.88756065E-5
7.52805000E+2	1.88153311E-5
7.53437000E+2	1.89173356E-5
7.54069000E+2	1.88848432E-5
7.54701000E+2	1.87828388E-5
7.55333000E+2	1.89961207E-5
7.55965000E+2	1.89358454E-5
7.56597000E+2	1.87503729E-5
7.57229000E+2	1.86669148E-5
7.57861000E+2	1.86530051E-5
7.58493000E+2	1.87781923E-5
7.59125000E+2	1.89543816E-5
7.59757000E+2	1.89265585E-5
7.60389000E+2	1.87920982E-5
7.61021000E+2	1.88338273E-5
7.61653000E+2	1.88013713E-5
7.62285000E+2	1.89079980E-5
7.62917000E+2	1.86715335E-5
7.63549000E+2	1.86900797E-5
7.64181000E+2	1.87225357E-5
7.64813000E+2	1.87225357E-5
7.65445000E+2	1.87179115E-5
7.66078000E+2	1.87735502E-5
7.66684000E+2	1.87132749E-5
7.67342000E+2	1.87828233E-5
7.67974000E+2	1.87040071E-5
7.68606000E+2	1.87410996E-5
7.69238000E+2	1.87086436E-5
7.69870000E+2	1.87828286E-5
7.70502000E+2	1.87410996E-5
7.71134000E+2	1.86390692E-5
7.71766000E+2	1.86344326E-5
7.72398000E+2	1.88291680E-5
7.73030000E+2	1.87225272E-5
7.73662000E+2	1.87967037E-5
7.74294000E+2	1.87410650E-5
7.74926000E+2	1.87874306E-5
7.75558000E+2	1.86668801E-5
7.76190000E+2	1.85648759E-5
7.76822000E+2	1.86946901E-5
7.77454000E+2	1.86575977E-5
7.78086000E+2	1.87271460E-5
7.78718000E+2	1.87039632E-5
7.79350000E+2	1.87039722E-5
7.79982000E+2	1.87410646E-5
7.80614000E+2	1.88477054E-5
7.81246000E+2	1.86715163E-5
7.81878000E+2	1.87086202E-5
7.82510000E+2	1.87178933E-5
7.83142000E+2	1.86854374E-5
7.83774000E+2	1.87688955E-5
7.84406000E+2	1.86344353E-5
7.85038000E+2	1.86761764E-5
7.85670000E+2	1.86993592E-5
7.86302000E+2	1.86576302E-5
7.86934000E+2	1.86483570E-5
7.87566000E+2	1.87967335E-5
7.88198000E+2	1.87271851E-5
7.88830000E+2	1.85417226E-5
7.89462000E+2	1.87132754E-5
7.90094000E+2	1.86761829E-5
7.90726000E+2	1.87410572E-5
7.91358000E+2	1.87225109E-5
7.91990000E+2	1.87410572E-5
7.92622000E+2	1.86297798E-5
7.93254000E+2	1.86251637E-5
7.93886000E+2	1.85602519E-5
7.94518000E+2	1.85880712E-5
7.95150000E+2	1.85927078E-5
7.95782000E+2	1.85370691E-5
7.96414000E+2	1.87132787E-5
7.97046000E+2	1.86761862E-5
7.97678000E+2	1.84999969E-5
7.98310000E+2	1.85927281E-5
7.98942000E+2	1.86112560E-5
7.99574000E+2	1.86947141E-5
8.00206000E+2	1.86808044E-5
8.00838000E+2	1.86251657E-5
8.01470000E+2	1.86251657E-5
8.02102000E+2	1.86205348E-5
8.02734000E+2	1.86066251E-5
8.03366000E+2	1.86019885E-5
8.03998000E+2	1.86298079E-5
8.04630000E+2	1.86993510E-5
8.05262000E+2	1.86576219E-5
8.05894000E+2	1.86947144E-5
8.06526000E+2	1.88245381E-5
8.07158000E+2	1.87178972E-5
8.07790000E+2	1.87596379E-5
8.08422000E+2	1.86715432E-5
8.09054000E+2	1.86715432E-5
8.09686000E+2	1.87689110E-5
8.10318000E+2	1.87271803E-5
8.10950000E+2	1.87225438E-5
8.11582000E+2	1.86390857E-5
8.12214000E+2	1.86622685E-5
8.12846000E+2	1.86669050E-5
8.13478000E+2	1.86854401E-5
8.14110000E+2	1.86576207E-5
8.14742000E+2	1.87086229E-5
8.15374000E+2	1.86947132E-5
8.16006000E+2	1.87318210E-5
8.16638000E+2	1.87086382E-5
8.17270000E+2	1.85649048E-5
8.17902000E+2	1.88106426E-5
8.18534000E+2	1.88152791E-5
8.19166000E+2	1.87457274E-5
8.19798000E+2	1.88430951E-5
8.20430000E+2	1.86298133E-5
8.21062000E+2	1.87132714E-5
8.21694000E+2	1.87596015E-5
8.22326000E+2	1.88106036E-5
8.22958000E+2	1.87966939E-5
8.23590000E+2	1.88384229E-5
8.24222000E+2	1.88198767E-5
8.24854000E+2	1.87410876E-5
8.25486000E+2	1.88338188E-5
8.26118000E+2	1.87967263E-5
8.26750000E+2	1.87364510E-5
8.27382000E+2	1.88152874E-5
8.28014000E+2	1.87318293E-5
8.28646000E+2	1.88245605E-5
8.29278000E+2	1.87642852E-5
8.29910000E+2	1.88662896E-5
8.30542000E+2	1.88987048E-5
8.31174000E+2	1.88291565E-5
8.31806000E+2	1.87874275E-5
8.32438000E+2	1.88477027E-5
8.33070000E+2	1.87688890E-5
8.33702000E+2	1.87688890E-5
8.34334000E+2	1.87457062E-5
8.34966000E+2	1.87920718E-5
8.35598000E+2	1.88662674E-5
8.36230000E+2	1.89126330E-5
8.36862000E+2	1.87735362E-5
8.37494000E+2	1.86483491E-5
8.38126000E+2	1.87920824E-5
8.38758000E+2	1.87828349E-5
8.39390000E+2	1.89543877E-5
8.40022000E+2	1.88199274E-5
8.40654000E+2	1.88431102E-5
8.41286000E+2	1.88709147E-5
8.41918000E+2	1.89914653E-5
8.42550000E+2	1.89126438E-5
8.43182000E+2	1.88477319E-5
8.43814000E+2	1.88709147E-5
8.44446000E+2	1.88662623E-5
8.45078000E+2	1.87086194E-5
8.45710000E+2	1.88430795E-5
8.46342000E+2	1.88384430E-5
8.46974000E+2	1.88430734E-5
8.47606000E+2	1.86947036E-5
8.48238000E+2	1.88291637E-5
8.48870000E+2	1.88801659E-5
8.49502000E+2	1.89450777E-5
8.50134000E+2	1.89682458E-5
8.50766000E+2	1.89960651E-5
8.51398000E+2	1.89079706E-5
8.52030000E+2	1.89079706E-5
8.52662000E+2	1.90424509E-5
8.53294000E+2	1.89033542E-5
8.53926000E+2	1.87967134E-5
8.54558000E+2	1.88059865E-5
8.55190000E+2	1.88152596E-5
8.55822000E+2	1.88384673E-5
8.56454000E+2	1.88013748E-5
8.57086000E+2	1.89311985E-5
8.57718000E+2	1.87735554E-5
8.58350000E+2	1.87828003E-5
8.58982000E+2	1.89311701E-5
8.59614000E+2	1.88894411E-5
8.60246000E+2	1.88848045E-5
8.60878000E+2	1.88198927E-5
8.61510000E+2	1.89496996E-5
8.62142000E+2	1.89775189E-5
8.62774000E+2	1.89033341E-5
8.63406000E+2	1.90285210E-5
8.64038000E+2	1.88987257E-5
8.64670000E+2	1.89404548E-5
8.65302000E+2	1.88430870E-5
8.65934000E+2	1.88987257E-5
8.66566000E+2	1.89219085E-5
8.67198000E+2	1.88152616E-5
8.67830000E+2	1.89404486E-5
8.68462000E+2	1.90007239E-5
8.69094000E+2	1.89543583E-5
8.69726000E+2	1.89404340E-5
8.70358000E+2	1.89497072E-5
8.70990000E+2	1.89450706E-5
8.71622000E+2	1.88523395E-5
8.72254000E+2	1.89589803E-5
8.72886000E+2	1.88986973E-5
8.73518000E+2	1.89033338E-5
8.74150000E+2	1.89867918E-5
8.74782000E+2	1.89867918E-5
8.75414000E+2	1.90748791E-5
8.76046000E+2	1.89265094E-5
8.76678000E+2	1.89589652E-5
8.77310000E+2	1.88940535E-5
8.77942000E+2	1.89589652E-5
8.78574000E+2	1.89682347E-5
8.79206000E+2	1.88105920E-5
8.79838000E+2	1.88847768E-5
8.80470000E+2	1.89218692E-5
8.81102000E+2	1.89404622E-5
8.81734000E+2	1.90239203E-5
8.82366000E+2	1.89311891E-5
8.82998000E+2	1.89358256E-5
8.83630000E+2	1.89126428E-5
8.84262000E+2	1.89080394E-5
8.84894000E+2	1.89358588E-5
8.85526000E+2	1.89358588E-5
8.86158000E+2	1.90424998E-5
8.86790000E+2	1.90054273E-5
8.87422000E+2	1.89544251E-5
8.88054000E+2	1.90007908E-5
8.88686000E+2	1.89405154E-5
8.89318000E+2	1.90657027E-5
8.89950000E+2	1.90007741E-5
8.90582000E+2	1.90425032E-5
8.91214000E+2	1.90935054E-5
8.91846000E+2	1.89868644E-5
8.92478000E+2	1.89080398E-5
8.93110000E+2	1.88616741E-5
8.93743000E+2	1.88894935E-5
8.94374000E+2	1.89497689E-5
8.95006000E+2	1.90193361E-5
8.95638000E+2	1.90332458E-5
8.96271000E+2	1.90100629E-5
8.96903000E+2	1.90703383E-5
8.97535000E+2	1.90610652E-5
8.98167000E+2	1.91305497E-5
8.98799000E+2	1.90888207E-5
8.99431000E+2	1.88616293E-5
9.00063000E+2	1.89033584E-5
9.00695000E+2	1.88569654E-5
9.01327000E+2	1.88337826E-5
9.01959000E+2	1.90053351E-5
9.02591000E+2	1.90517006E-5
9.03223000E+2	1.90841565E-5
9.03855000E+2	1.90146031E-5
9.04487000E+2	1.90748783E-5
9.05119000E+2	1.89125989E-5
9.05751000E+2	1.89682376E-5
9.06383000E+2	1.88847993E-5
9.07015000E+2	1.90656250E-5
9.07647000E+2	1.89218918E-5
9.08279000E+2	1.89868036E-5
9.08911000E+2	1.90331691E-5
9.09543000E+2	1.91537382E-5
9.10175000E+2	1.89497296E-5
9.10807000E+2	1.91027360E-5
9.11439000E+2	1.90980995E-5
9.12071000E+2	1.90100007E-5
9.12703000E+2	1.90378201E-5
9.13335000E+2	1.89960910E-5
9.13967000E+2	1.89636351E-5
9.14599000E+2	1.89497255E-5
9.15231000E+2	1.90888621E-5
9.15863000E+2	1.89775845E-5
9.16495000E+2	1.90749524E-5
9.17127000E+2	1.91352277E-5
9.17759000E+2	1.90146486E-5
9.18391000E+2	1.89868292E-5
9.19023000E+2	1.90471045E-5
9.19655000E+2	1.89868292E-5
9.20287000E+2	1.90100120E-5
9.20919000E+2	1.90610030E-5
9.21551000E+2	1.91490976E-5
9.22183000E+2	1.90980955E-5
9.22815000E+2	1.90841858E-5
9.23447000E+2	1.90703267E-5
9.24079000E+2	1.90703267E-5
9.24711000E+2	1.90888729E-5
9.25343000E+2	1.90007782E-5
9.25975000E+2	1.90054147E-5
9.26607000E+2	1.90239788E-5
9.27239000E+2	1.88941549E-5
9.27871000E+2	1.89822497E-5
9.28503000E+2	1.90007960E-5
9.29135000E+2	1.89265893E-5
9.29767000E+2	1.90239572E-5
9.30399000E+2	1.90703229E-5
9.31031000E+2	1.90935057E-5
9.31663000E+2	1.92326027E-5
9.32295000E+2	1.89775538E-5
9.32927000E+2	1.91305603E-5
9.33559000E+2	1.91166506E-5
9.34191000E+2	1.90749216E-5
9.34824000E+2	1.90841841E-5
9.35456000E+2	1.90702744E-5
9.36088000E+2	1.90470916E-5
9.36720000E+2	1.91166400E-5
9.37352000E+2	1.90378185E-5
9.37984000E+2	1.89126194E-5
9.38616000E+2	1.90331698E-5
9.39248000E+2	1.91073547E-5
9.39880000E+2	1.91166278E-5
9.40512000E+2	1.89821831E-5
9.41144000E+2	1.90656412E-5
9.41776000E+2	1.90100025E-5
9.42408000E+2	1.90702777E-5
9.43040000E+2	1.90888240E-5
9.43672000E+2	1.92418565E-5
9.44304000E+2	1.90981231E-5
9.44936000E+2	1.91352156E-5
9.45568000E+2	1.90703037E-5
9.46200000E+2	1.90193181E-5
9.46832000E+2	1.91537786E-5
9.47464000E+2	1.90285913E-5
9.48096000E+2	1.92001442E-5
9.48728000E+2	1.91908711E-5
9.49360000E+2	1.91074449E-5
9.49992000E+2	1.90703523E-5
9.50624000E+2	1.92233592E-5
9.51256000E+2	1.91862666E-5
9.51888000E+2	1.91584163E-5
9.52520000E+2	1.91769626E-5
9.53152000E+2	1.89914999E-5
9.53784000E+2	1.89775902E-5
9.54416000E+2	1.91722984E-5
9.55048000E+2	1.91862081E-5
9.55680000E+2	1.90053822E-5
9.56312000E+2	1.91537522E-5
9.56944000E+2	1.91815715E-5
9.57576000E+2	1.91213146E-5
9.58208000E+2	1.92140459E-5
9.58840000E+2	1.91305877E-5
9.59473000E+2	1.90981318E-5
9.60105000E+2	1.91583971E-5
9.60737000E+2	1.90146636E-5
9.61369000E+2	1.90610293E-5
9.62001000E+2	1.91120315E-5
9.62633000E+2	1.91305777E-5
9.63265000E+2	1.91491393E-5
9.63897000E+2	1.92650534E-5
9.64529000E+2	1.90842273E-5
9.65161000E+2	1.91120467E-5
9.65793000E+2	1.91816042E-5
9.66425000E+2	1.90146878E-5
9.67057000E+2	1.90146878E-5
9.67689000E+2	1.90285975E-5
9.68321000E+2	1.90795998E-5
9.68953000E+2	1.91677044E-5
9.69585000E+2	1.89915148E-5
9.70217000E+2	1.92140701E-5
9.70849000E+2	1.92279798E-5
9.71481000E+2	1.90656973E-5
